scope,window,ma,days,start,end,n_days,annual,vol,sharpe,max_dd,calmar,total_return,annual_delta,sharpe_delta,max_dd_delta,signal_days,signal_days_pct,defense_days,defense_days_pct,switch_count
microcap_v1_0_costed_broad_own_volume_only_half_integer_ma,full,25,13,2010-02-02,2026-04-30,3940,30.45527865775741,11.620627019344306,2.4354389371092706,-11.678963990527203,2.6077037896905635,7397.019999252073,-0.6002990214174062,-0.018570582726947116,0.5226484506224978,108,2.7411167512690358,108,2.7411167512690358,36
microcap_v1_0_costed_broad_own_volume_only_half_integer_ma,last_10y,25,13,2016-05-03,2026-04-30,2426,31.172010490445267,13.461199735865334,2.1602187146669753,-11.678963990527224,2.669073259899491,1404.1201882663343,-0.6648080115280415,-0.016708324963200738,0.5226484506224764,88,3.6273701566364385,88,3.6273701566364385,30
microcap_v1_0_costed_broad_own_volume_only_half_integer_ma,last_5y,25,13,2021-04-30,2026-04-30,1208,31.3599045662297,16.16851667626569,1.8412134850970159,-11.678963990527237,2.6851615084750327,291.05067323219333,-1.0369378176158932,-0.035721492314017,0.5226484506224747,39,3.2284768211920527,39,3.2284768211920527,18
microcap_v1_0_costed_broad_own_volume_only_half_integer_ma,last_3y,25,13,2023-05-04,2026-04-30,723,27.174085571977535,15.420591124922463,1.7024659833019171,-11.678963990527224,2.3267548041091968,105.17479883356361,-0.38458777093954666,-0.011212722694003974,0.5226484506225209,32,4.426002766251729,32,4.426002766251729,12
microcap_v1_0_costed_broad_own_volume_only_half_integer_ma,full,26,13,2010-02-02,2026-04-30,3940,30.67838964891223,11.583807216129452,2.4581416155261384,-11.248066086049457,2.7274368246254754,7607.957511483848,-0.3771880302625874,0.0041320956899206784,0.9535463551002437,124,3.1472081218274113,124,3.1472081218274113,40
microcap_v1_0_costed_broad_own_volume_only_half_integer_ma,last_10y,26,13,2016-05-03,2026-04-30,2426,31.49619792433791,13.41153886315267,2.186831600293302,-11.248066086049423,2.8001433920628833,1441.6737412439215,-0.34062057763539855,0.009904560663125839,0.9535463551002774,103,4.2456718878812865,103,4.2456718878812865,34
microcap_v1_0_costed_broad_own_volume_only_half_integer_ma,last_5y,26,13,2021-04-30,2026-04-30,1208,31.999056130258307,16.096091985914242,1.8802420106966187,-11.24806608604947,2.8448495844050443,300.6559554312634,-0.39778625358728803,0.003307033285585792,0.9535463551002419,43,3.5596026490066226,43,3.5596026490066226,22
microcap_v1_0_costed_broad_own_volume_only_half_integer_ma,last_3y,26,13,2023-05-04,2026-04-30,723,28.18858945494773,15.296691154953681,1.7691682398619215,-11.248066086049436,2.506083200374241,110.10714580683474,0.6299161120306493,0.05548953386600042,0.9535463551003094,34,4.702627939142462,34,4.702627939142462,14
microcap_v1_0_costed_broad_own_volume_only_half_integer_ma,full,27,13,2010-02-02,2026-04-30,3940,30.758417747974832,11.573944286013736,2.4656359377721992,-11.248066086049446,2.7345516564952743,7684.966834594917,-0.2971599311999853,0.011626417935981515,0.9535463551002543,125,3.1725888324873095,125,3.1725888324873095,42
microcap_v1_0_costed_broad_own_volume_only_half_integer_ma,last_10y,27,13,2016-05-03,2026-04-30,2426,31.627112840853265,13.397673991063275,2.19667029037659,-11.248066086049457,2.811782274295059,1457.0764275060628,-0.20970566112004363,0.01974325074641392,0.9535463551002437,104,4.286892003297609,104,4.286892003297609,36
microcap_v1_0_costed_broad_own_volume_only_half_integer_ma,last_5y,27,13,2021-04-30,2026-04-30,1208,32.261801838956416,16.0728273541708,1.895645285430615,-11.248066086049436,2.868208774037125,304.6588633199243,-0.13504054488917916,0.018710308019582067,0.9535463551002756,44,3.642384105960265,44,3.642384105960265,24
microcap_v1_0_costed_broad_own_volume_only_half_integer_ma,last_3y,27,13,2023-05-04,2026-04-30,723,28.615545021558898,15.2560188582429,1.796208079496643,-11.248066086049423,2.544041331429386,112.2063023026087,1.0568716786418157,0.08252937350072198,0.9535463551003218,35,4.840940525587829,35,4.840940525587829,16
microcap_v1_0_costed_broad_own_volume_only_half_integer_ma,full,28,13,2010-02-02,2026-04-30,3940,30.921011208691173,11.545118373469569,2.4826935965638635,-11.248066086049446,2.749006893464232,7843.655975119006,-0.13456647048364445,0.028684076727645724,0.9535463551002543,135,3.4263959390862944,135,3.4263959390862944,46
microcap_v1_0_costed_broad_own_volume_only_half_integer_ma,last_10y,28,13,2016-05-03,2026-04-30,2426,31.893247622059295,13.357157485467475,2.218636394555538,-11.248066086049423,2.8354427666117075,1488.8159487218986,0.056429120085986995,0.041709354925361986,0.9535463551002774,114,4.699093157460841,114,4.699093157460841,40
microcap_v1_0_costed_broad_own_volume_only_half_integer_ma,last_5y,28,13,2021-04-30,2026-04-30,1208,32.73779641656278,16.00368270683246,1.926577851540137,-11.248066086049436,2.9105266777518555,311.9920473331416,0.3409540327171854,0.049642874129104175,0.9535463551002756,54,4.470198675496689,54,4.470198675496689,26
microcap_v1_0_costed_broad_own_volume_only_half_integer_ma,last_3y,28,13,2023-05-04,2026-04-30,723,28.782031824916167,15.176552002263314,1.8137074043914696,-11.248066086049413,2.5588427028014644,113.02861351224962,1.2233584819990853,0.10002869839554851,0.9535463551003325,42,5.809128630705394,42,5.809128630705394,16
microcap_v1_0_costed_broad_own_volume_only_half_integer_ma,full,29,13,2010-02-02,2026-04-30,3940,30.72321073945139,11.52059756584859,2.474089850828113,-11.248066086049446,2.731421606560103,7650.999362910587,-0.33236693972342835,0.020080330991895323,0.9535463551002543,135,3.4263959390862944,135,3.4263959390862944,46
microcap_v1_0_costed_broad_own_volume_only_half_integer_ma,last_10y,29,13,2016-05-03,2026-04-30,2426,31.56951286281322,13.322794492484968,2.2048548052550543,-11.248066086049413,2.8066613959503486,1450.2825707581303,-0.26730563916008876,0.027927765624878198,0.9535463551002881,114,4.699093157460841,114,4.699093157460841,40
microcap_v1_0_costed_broad_own_volume_only_half_integer_ma,last_5y,29,13,2021-04-30,2026-04-30,1208,32.10953172361302,15.944138530781254,1.9021141893686726,-11.248066086049436,2.8546713255390004,302.3351634618189,-0.2873106602325777,0.025179211957639724,0.9535463551002756,56,4.635761589403973,56,4.635761589403973,26
microcap_v1_0_costed_broad_own_volume_only_half_integer_ma,last_3y,29,13,2023-05-04,2026-04-30,723,27.78622500189003,15.068037173344868,1.7719545349023524,-11.248066086049423,2.470311321903798,108.14158458868181,0.22755165897294916,0.05827582890643135,0.9535463551003218,46,6.36237897648686,46,6.36237897648686,18
microcap_v1_0_costed_broad_own_volume_only_half_integer_ma,full,30,13,2010-02-02,2026-04-30,3940,30.618374321028895,11.516620723272961,2.4676615599184246,-11.248066086049423,2.7221012116032797,7550.6757433026405,-0.43720335814592204,0.013652040082206884,0.9535463551002774,137,3.4771573604060912,137,3.4771573604060912,48
microcap_v1_0_costed_broad_own_volume_only_half_integer_ma,last_10y,30,13,2016-05-03,2026-04-30,2426,31.398054029125323,13.317242734774998,2.1955456573929304,-11.248066086049423,2.791417990339443,1430.2167764480719,-0.4387644728479856,0.018618617762754308,0.9535463551002774,116,4.781533388293488,116,4.781533388293488,42
microcap_v1_0_costed_broad_own_volume_only_half_integer_ma,last_5y,30,13,2021-04-30,2026-04-30,1208,31.82583723958905,15.935457519113314,1.8889789389477383,-11.248066086049457,2.8294497023858534,298.0343522995008,-0.5710051442565458,0.012043961536705394,0.9535463551002543,57,4.718543046357616,57,4.718543046357616,28
microcap_v1_0_costed_broad_own_volume_only_half_integer_ma,last_3y,30,13,2023-05-04,2026-04-30,723,27.32769760013076,15.052308391979762,1.7487390129097082,-11.248066086049413,2.429546322991857,105.91662954712118,-0.23097574278632038,0.03506030691378714,0.9535463551003325,47,6.500691562932228,47,6.500691562932228,20
microcap_v1_0_costed_broad_own_volume_only_half_integer_ma,full,31,13,2010-02-02,2026-04-30,3940,30.644059129198563,11.501953923494264,2.4724387825417153,-11.248066086049457,2.72438469820205,7575.141594828456,-0.4115185499762539,0.018429262705497607,0.9535463551002437,143,3.6294416243654823,143,3.6294416243654823,48
microcap_v1_0_costed_broad_own_volume_only_half_integer_ma,last_10y,31,13,2016-05-03,2026-04-30,2426,31.440053299759676,13.296629886884034,2.20123999024243,-11.248066086049457,2.7951519007123866,1435.1102077881262,-0.39676520221363276,0.024312950612253914,0.9535463551002437,122,5.028854080791426,122,5.028854080791426,42
microcap_v1_0_costed_broad_own_volume_only_half_integer_ma,last_5y,31,13,2021-04-30,2026-04-30,1208,31.841020469316362,15.906641975699632,1.8928694724157318,-11.248066086049423,2.8307995548503797,298.2635945971767,-0.5558219145292327,0.0159344950046989,0.9535463551002881,62,5.132450331125828,62,5.132450331125828,30
microcap_v1_0_costed_broad_own_volume_only_half_integer_ma,last_3y,31,13,2023-05-04,2026-04-30,723,27.266717436825783,15.00366809621368,1.7505920828707962,-11.248066086049457,2.4241249320755363,105.62192788221924,-0.2919559060912995,0.03691337687487506,0.9535463551002881,49,6.77731673582296,49,6.77731673582296,20
microcap_v1_0_costed_broad_own_volume_only_half_integer_ma,full,32,13,2010-02-02,2026-04-30,3940,30.344929729955282,11.463007988300571,2.4596581423434545,-11.248066086049457,2.6977908466941645,7294.7057539899215,-0.7106479492195348,0.005648622507236745,0.9535463551002437,174,4.416243654822335,174,4.416243654822335,44
microcap_v1_0_costed_broad_own_volume_only_half_integer_ma,last_10y,32,13,2016-05-03,2026-04-30,2426,31.024430519140832,13.250520825205559,2.183607442620437,-11.248066086049423,2.758201301610357,1387.2989869116864,-0.812387982832476,0.0066804029902609585,0.9535463551002774,144,5.935696619950536,144,5.935696619950536,40
microcap_v1_0_costed_broad_own_volume_only_half_integer_ma,last_5y,32,13,2021-04-30,2026-04-30,1208,31.149840032302876,15.830371143916441,1.866558797269234,-11.248066086049446,2.769350730516853,287.93433398714006,-1.2470023515427187,-0.010376180141798974,0.953546355100265,78,6.456953642384105,78,6.456953642384105,26
microcap_v1_0_costed_broad_own_volume_only_half_integer_ma,last_3y,32,13,2023-05-04,2026-04-30,723,26.174566641910157,14.864557072106708,1.7051032923506415,-11.248066086049402,2.3270281701468303,100.39126815604536,-1.3841067010069246,-0.008575413645279584,0.9535463551003431,67,9.266943291839558,67,9.266943291839558,18
microcap_v1_0_costed_broad_own_volume_only_half_integer_ma,full,33,13,2010-02-02,2026-04-30,3940,30.275196565686024,11.460892529065024,2.4552363528827663,-11.24806608604948,2.691591277476145,7230.727192488512,-0.7803811134887937,0.001226833046548581,0.9535463551002206,176,4.467005076142132,176,4.467005076142132,48
microcap_v1_0_costed_broad_own_volume_only_half_integer_ma,last_10y,33,13,2016-05-03,2026-04-30,2426,30.980357261391987,13.24960847777936,2.181110692180813,-11.248066086049436,2.754283005130614,1382.308439333292,-0.8564612405813214,0.004183652550636907,0.953546355100265,145,5.976916735366859,145,5.976916735366859,42
microcap_v1_0_costed_broad_own_volume_only_half_integer_ma,last_5y,33,13,2021-04-30,2026-04-30,1208,31.149840032302876,15.830371143916441,1.866558797269234,-11.248066086049446,2.769350730516853,287.93433398714006,-1.2470023515427187,-0.010376180141798974,0.953546355100265,78,6.456953642384105,78,6.456953642384105,26
microcap_v1_0_costed_broad_own_volume_only_half_integer_ma,last_3y,33,13,2023-05-04,2026-04-30,723,26.174566641910157,14.864557072106708,1.7051032923506415,-11.248066086049402,2.3270281701468303,100.39126815604536,-1.3841067010069246,-0.008575413645279584,0.9535463551003431,67,9.266943291839558,67,9.266943291839558,18
microcap_v1_0_costed_broad_own_volume_only_half_integer_ma,full,34,13,2010-02-02,2026-04-30,3940,30.261048309604057,11.462287925376375,2.4539662984060153,-11.248066086049423,2.69033343848644,7217.8100452717845,-0.7945293695707605,-4.3221430202411426e-05,0.9535463551002774,179,4.543147208121828,179,4.543147208121828,48
microcap_v1_0_costed_broad_own_volume_only_half_integer_ma,last_10y,34,13,2016-05-03,2026-04-30,2426,30.918620085337167,13.252444280428724,2.1769763992481237,-11.248066086049423,2.7487943126227212,1375.343091548029,-0.918198416636141,4.935961794760857e-05,0.9535463551002774,141,5.812036273701566,141,5.812036273701566,42
microcap_v1_0_costed_broad_own_volume_only_half_integer_ma,last_5y,34,13,2021-04-30,2026-04-30,1208,31.149840032302876,15.830371143916441,1.866558797269234,-11.248066086049446,2.769350730516853,287.93433398714006,-1.2470023515427187,-0.010376180141798974,0.953546355100265,78,6.456953642384105,78,6.456953642384105,26
microcap_v1_0_costed_broad_own_volume_only_half_integer_ma,last_3y,34,13,2023-05-04,2026-04-30,723,26.174566641910157,14.864557072106708,1.7051032923506415,-11.248066086049402,2.3270281701468303,100.39126815604536,-1.3841067010069246,-0.008575413645279584,0.9535463551003431,67,9.266943291839558,67,9.266943291839558,18
microcap_v1_0_costed_broad_own_volume_only_half_integer_ma,full,35,13,2010-02-02,2026-04-30,3940,30.242164635638513,11.429590658936199,2.459335428973814,-10.979470946974512,2.7544282216960556,7200.602808598577,-0.8134130435363041,0.005325909137596341,1.2221414941751885,196,4.974619289340102,196,4.974619289340102,54
microcap_v1_0_costed_broad_own_volume_only_half_integer_ma,last_10y,35,13,2016-05-03,2026-04-30,2426,31.005663267693564,13.210737826152721,2.1886513135562033,-10.979470946974457,2.823966966845301,1385.1720691386995,-0.8311552342797448,0.011724273926027262,1.2221414941752435,156,6.430338004946414,156,6.430338004946414,48
microcap_v1_0_costed_broad_own_volume_only_half_integer_ma,last_5y,35,13,2021-04-30,2026-04-30,1208,31.705741543336853,15.769912531117356,1.9011020449863274,-10.82126079983199,2.929948933845963,296.2248178919933,-0.6911008405087422,0.02416706757529452,1.3803516413177217,77,6.3741721854304645,77,6.3741721854304645,30
microcap_v1_0_costed_broad_own_volume_only_half_integer_ma,last_3y,35,13,2023-05-04,2026-04-30,723,27.07013344794231,14.75752161540135,1.7663685028681153,-9.941625713212021,2.7229081267832473,104.67379856846306,-0.488539894974771,0.05268979687219422,2.259986727937724,66,9.12863070539419,66,9.12863070539419,22
microcap_v1_0_costed_broad_own_volume_only_half_integer_ma,full,36,13,2010-02-02,2026-04-30,3940,30.367763397418244,11.43781759542114,2.4664102962064507,-10.97947094697449,2.7658676400784503,7315.768736943804,-0.6878142817565731,0.012400776370232958,1.2221414941752098,190,4.822335025380711,190,4.822335025380711,54
microcap_v1_0_costed_broad_own_volume_only_half_integer_ma,last_10y,36,13,2016-05-03,2026-04-30,2426,30.95226782499727,13.211148683328823,2.1853815342536507,-10.979470946974457,2.819103759596594,1379.1356558010073,-0.884550676976037,0.008454494623474584,1.2221414941752435,161,6.63643858202803,161,6.63643858202803,48
microcap_v1_0_costed_broad_own_volume_only_half_integer_ma,last_5y,36,13,2021-04-30,2026-04-30,1208,31.598489999932376,15.770626387246203,1.8956295990783074,-10.821260799832,2.920037746472476,294.61438040454766,-0.7983523839132189,0.018694621667274536,1.380351641317711,80,6.622516556291391,80,6.622516556291391,30
microcap_v1_0_costed_broad_own_volume_only_half_integer_ma,last_3y,36,13,2023-05-04,2026-04-30,723,27.07013344794231,14.75752161540135,1.7663685028681153,-9.941625713212021,2.7229081267832473,104.67379856846306,-0.488539894974771,0.05268979687219422,2.259986727937724,66,9.12863070539419,66,9.12863070539419,22
microcap_v1_0_costed_broad_own_volume_only_half_integer_ma,full,37,13,2010-02-02,2026-04-30,3940,30.445742288707955,11.41529185676233,2.4764939362647955,-10.97947094697449,2.77296988495585,7388.125819691274,-0.6098353904668627,0.02248441642857779,1.2221414941752098,190,4.822335025380711,190,4.822335025380711,54
microcap_v1_0_costed_broad_own_volume_only_half_integer_ma,last_10y,37,13,2016-05-03,2026-04-30,2426,31.079604979162532,13.17944422045583,2.197976893621341,-10.979470946974457,2.830701509140287,1393.5678670575878,-0.7572135228107761,0.02104985399116499,1.2221414941752435,161,6.63643858202803,161,6.63643858202803,48
microcap_v1_0_costed_broad_own_volume_only_half_integer_ma,last_5y,37,13,2021-04-30,2026-04-30,1208,31.85433496016401,15.717187325630547,1.9144324704945082,-10.821260799831977,2.9436805515914206,298.4647088585652,-0.5425074236815846,0.037497493083475275,1.3803516413177341,80,6.622516556291391,80,6.622516556291391,30
microcap_v1_0_costed_broad_own_volume_only_half_integer_ma,last_3y,37,13,2023-05-04,2026-04-30,723,26.846877734718323,14.704856797001828,1.7596797320198827,-9.94162571321201,2.700451466306957,103.60056457634683,-0.7117956081987593,0.04600102602396161,2.2599867279377346,64,8.852005532503458,64,8.852005532503458,22
microcap_v1_0_costed_broad_own_volume_only_half_integer_ma,full,38,13,2010-02-02,2026-04-30,3940,30.253766856667497,11.427579648495398,2.460559886368325,-10.97947094697449,2.7554849411942057,7211.170515032906,-0.8018108225073206,0.006550366532107166,1.2221414941752098,207,5.253807106598985,207,5.253807106598985,54
microcap_v1_0_costed_broad_own_volume_only_half_integer_ma,last_10y,38,13,2016-05-03,2026-04-30,2426,30.961904802484064,13.206327134647019,2.1867125099761155,-10.979470946974457,2.8199814865411197,1380.2234910786221,-0.8749136994892446,0.009785470345939462,1.2221414941752435,161,6.63643858202803,161,6.63643858202803,46
microcap_v1_0_costed_broad_own_volume_only_half_integer_ma,last_5y,38,13,2021-04-30,2026-04-30,1208,31.617843867741225,15.762507229260283,1.8975030289663606,-10.909208398572778,2.8982711405419392,294.904600873761,-0.7789985161043695,0.020568051555327704,1.2924040425769334,80,6.622516556291391,80,6.622516556291391,28
microcap_v1_0_costed_broad_own_volume_only_half_integer_ma,last_3y,38,13,2023-05-04,2026-04-30,723,26.466674003953106,14.785384643687124,1.729744896499734,-10.90920839857279,2.426085655070595,101.7814825358435,-1.0919993389639764,0.01606619050381286,1.2924040425769547,64,8.852005532503458,64,8.852005532503458,20
microcap_v1_0_costed_broad_own_volume_only_half_integer_ma,full,39,13,2010-02-02,2026-04-30,3940,29.979742395209108,11.408543741343511,2.4452848559601974,-10.979470946974546,2.7305270481607486,6965.373752129038,-1.0758352839657093,-0.008724663876020333,1.2221414941751547,219,5.558375634517766,219,5.558375634517766,52
microcap_v1_0_costed_broad_own_volume_only_half_integer_ma,last_10y,39,13,2016-05-03,2026-04-30,2426,30.69528942335067,13.188896516164405,2.173378581222729,-10.979470946974523,2.7956984058333876,1350.3916474684017,-1.1415290786226393,-0.003548458407446997,1.2221414941751778,161,6.63643858202803,161,6.63643858202803,44
microcap_v1_0_costed_broad_own_volume_only_half_integer_ma,last_5y,39,13,2021-04-30,2026-04-30,1208,31.136521792736072,15.725471344195817,1.8772813574900815,-10.909208398572801,2.854150425507456,287.7374276767526,-1.2603205911095223,0.000346380079048636,1.2924040425769103,82,6.788079470198675,82,6.788079470198675,28
microcap_v1_0_costed_broad_own_volume_only_half_integer_ma,last_3y,39,13,2023-05-04,2026-04-30,723,25.698727060250338,14.720309310888204,1.693589828176869,-10.90920839857279,2.3556912767027534,98.14029931625845,-1.859946282666744,-0.020088877819051998,1.2924040425769547,67,9.266943291839558,67,9.266943291839558,20
microcap_v1_0_costed_broad_own_volume_only_half_integer_ma,full,40,13,2010-02-02,2026-04-30,3940,30.130810780464333,11.391987654623453,2.459273020830188,-10.979470946974546,2.7442862161557104,7099.904242955371,-0.9247668987104838,0.005263500993970105,1.2221414941751547,230,5.83756345177665,230,5.83756345177665,52
microcap_v1_0_costed_broad_own_volume_only_half_integer_ma,last_10y,40,13,2016-05-03,2026-04-30,2426,31.006579774163924,13.16629295033707,2.195653679572474,-10.979470946974546,2.8240504414020022,1385.2758744403318,-0.8302387278093839,0.01872663994229784,1.2221414941751547,169,6.966199505358615,169,6.966199505358615,44
microcap_v1_0_costed_broad_own_volume_only_half_integer_ma,last_5y,40,13,2021-04-30,2026-04-30,1208,31.55479746512131,15.683241322648694,1.9031118707863672,-10.909208398572757,2.892491949209587,293.95981739833934,-0.8420449187242838,0.026176893375334354,1.2924040425769547,94,7.781456953642383,94,7.781456953642383,28
microcap_v1_0_costed_broad_own_volume_only_half_integer_ma,last_3y,40,13,2023-05-04,2026-04-30,723,26.052631847617413,14.668691205977314,1.7190230068696544,-10.909208398572757,2.388132199493582,99.81284000464916,-1.5060414952996695,0.0053443008737332764,1.2924040425769885,76,10.511756569847856,76,10.511756569847856,20
microcap_v1_0_costed_broad_own_volume_only_half_integer_ma,full,41,13,2010-02-02,2026-04-30,3940,30.348061437660935,11.35345572287512,2.4824979979794417,-10.979470946974546,2.764073203911843,7297.591281231489,-0.7075162415138827,0.028488478143223972,1.2221414941751547,235,5.964467005076142,235,5.964467005076142,52
microcap_v1_0_costed_broad_own_volume_only_half_integer_ma,last_10y,41,13,2016-05-03,2026-04-30,2426,31.36225592008064,13.112040504130851,2.225661452218325,-10.979470946974546,2.856445093897961,1426.0569430119604,-0.47456258189266975,0.048734412588149034,1.2221414941751547,174,7.1723000824402305,174,7.1723000824402305,44
microcap_v1_0_costed_broad_own_volume_only_half_integer_ma,last_5y,41,13,2021-04-30,2026-04-30,1208,32.269507018110644,15.591504933569494,1.9496463627710023,-10.909208398572801,2.958006285986095,304.7767320229304,-0.1273353657349503,0.07271138535996946,1.2924040425769103,99,8.195364238410596,99,8.195364238410596,28
microcap_v1_0_costed_broad_own_volume_only_half_integer_ma,last_3y,41,13,2023-05-04,2026-04-30,723,27.199846581245836,14.505403843775488,1.8018365887984173,-10.909208398572778,2.4932924175143927,105.29908082357542,-0.3588267616712457,0.08815788280249626,1.2924040425769672,81,11.20331950207469,81,11.20331950207469,20
