version,candidate,name,lbs,abs_threshold,rebalance_threshold,min_turnover,commission,official_weight,ema_weight,ema_half_life,ema_abs_threshold,target_vol,vol_window,vol_lb,max_lev,volreg_enabled,volreg_short_window,volreg_long_window,volreg_enter,volreg_exit,ema_vol_halflife_days,year,return
V7.5,two_210_360,two_210_360,"(210, 360)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2012,0.0925367298554591
V7.5,two_210_360,two_210_360,"(210, 360)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2013,0.1424289118494148
V7.5,two_210_360,two_210_360,"(210, 360)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2014,0.0175377985497153
V7.5,two_210_360,two_210_360,"(210, 360)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2015,-0.0329442337609285
V7.5,two_210_360,two_210_360,"(210, 360)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2016,0.0802573178441281
V7.5,two_210_360,two_210_360,"(210, 360)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2017,0.8655889544731492
V7.5,two_210_360,two_210_360,"(210, 360)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2018,-0.0012395913734882
V7.5,two_210_360,two_210_360,"(210, 360)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2019,0.2140425735685511
V7.5,two_210_360,two_210_360,"(210, 360)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2020,0.5285088807912304
V7.5,two_210_360,two_210_360,"(210, 360)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2021,0.4426042438321649
V7.5,two_210_360,two_210_360,"(210, 360)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2022,0.0417718805869531
V7.5,two_210_360,two_210_360,"(210, 360)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2023,0.1692857440263584
V7.5,two_210_360,two_210_360,"(210, 360)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2024,0.4107966552243605
V7.5,two_210_360,two_210_360,"(210, 360)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2025,0.3726852653245285
V7.5,two_210_360,two_210_360,"(210, 360)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2026,0.2228876866170481
V7.5,two_210_390,two_210_390,"(210, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2008,0.0256927243489675
V7.5,two_210_390,two_210_390,"(210, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2009,0.0831666151764913
V7.5,two_210_390,two_210_390,"(210, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2010,0.1918376212614645
V7.5,two_210_390,two_210_390,"(210, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2011,-0.0075037906483852
V7.5,two_210_390,two_210_390,"(210, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2012,0.0890413563310339
V7.5,two_210_390,two_210_390,"(210, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2013,0.1658319738039537
V7.5,two_210_390,two_210_390,"(210, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2014,0.0286094290685479
V7.5,two_210_390,two_210_390,"(210, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2015,-0.0265529559827512
V7.5,two_210_390,two_210_390,"(210, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2016,0.083046994970052
V7.5,two_210_390,two_210_390,"(210, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2017,0.8635144228253633
V7.5,two_210_390,two_210_390,"(210, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2018,-0.0016429735647274
V7.5,two_210_390,two_210_390,"(210, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2019,0.2683590818169641
V7.5,two_210_390,two_210_390,"(210, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2020,0.5532056288629361
V7.5,two_210_390,two_210_390,"(210, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2021,0.4146932685650302
V7.5,two_210_390,two_210_390,"(210, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2022,0.0476099256443822
V7.5,two_210_390,two_210_390,"(210, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2023,0.1820099385054034
V7.5,two_210_390,two_210_390,"(210, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2024,0.4122130788780094
V7.5,two_210_390,two_210_390,"(210, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2025,0.3605777866618798
V7.5,two_210_390,two_210_390,"(210, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2026,0.2424520413520461
V7.5,two_210_420,two_210_420,"(210, 420)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2009,0.1560422120598255
V7.5,two_210_420,two_210_420,"(210, 420)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2010,0.19708285393721
V7.5,two_210_420,two_210_420,"(210, 420)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2011,-0.0070232440488798
V7.5,two_210_420,two_210_420,"(210, 420)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2012,0.0814985315079876
V7.5,two_210_420,two_210_420,"(210, 420)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2013,0.1362344594041744
V7.5,two_210_420,two_210_420,"(210, 420)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2014,0.0347250424887783
V7.5,two_210_420,two_210_420,"(210, 420)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2015,-0.0311088936132827
V7.5,two_210_420,two_210_420,"(210, 420)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2016,0.0733051007931671
V7.5,two_210_420,two_210_420,"(210, 420)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2017,0.8662034221050314
V7.5,two_210_420,two_210_420,"(210, 420)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2018,-0.0178046878912278
V7.5,two_210_420,two_210_420,"(210, 420)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2019,0.2757838742208285
V7.5,two_210_420,two_210_420,"(210, 420)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2020,0.5399033214052211
V7.5,two_210_420,two_210_420,"(210, 420)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2021,0.4321957938527876
V7.5,two_210_420,two_210_420,"(210, 420)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2022,0.0358081311702431
V7.5,two_210_420,two_210_420,"(210, 420)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2023,0.1639956885178553
V7.5,two_210_420,two_210_420,"(210, 420)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2024,0.4208044541827753
V7.5,two_210_420,two_210_420,"(210, 420)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2025,0.3631110058622446
V7.5,two_210_420,two_210_420,"(210, 420)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2026,0.2354958573299248
V7.5,two_220_360,two_220_360,"(220, 360)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2008,0.0635963882639383
V7.5,two_220_360,two_220_360,"(220, 360)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2009,0.1403004656550333
V7.5,two_220_360,two_220_360,"(220, 360)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2010,0.2350399362939603
V7.5,two_220_360,two_220_360,"(220, 360)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2011,-0.015973720113959
V7.5,two_220_360,two_220_360,"(220, 360)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2012,0.089397225181075
V7.5,two_220_360,two_220_360,"(220, 360)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2013,0.1311559270380928
V7.5,two_220_360,two_220_360,"(220, 360)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2014,0.0223263469114698
V7.5,two_220_360,two_220_360,"(220, 360)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2015,-0.0403706858400705
V7.5,two_220_360,two_220_360,"(220, 360)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2016,0.0669985690294114
V7.5,two_220_360,two_220_360,"(220, 360)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2017,0.8605632874644125
V7.5,two_220_360,two_220_360,"(220, 360)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2018,-0.0095719199176804
V7.5,two_220_360,two_220_360,"(220, 360)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2019,0.1930400746801741
V7.5,two_220_360,two_220_360,"(220, 360)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2020,0.5369417458085295
V7.5,two_220_360,two_220_360,"(220, 360)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2021,0.4019191507304789
V7.5,two_220_360,two_220_360,"(220, 360)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2022,0.0370754671245212
V7.5,two_220_360,two_220_360,"(220, 360)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2023,0.1878232086891833
V7.5,two_220_360,two_220_360,"(220, 360)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2024,0.4045967802071468
V7.5,two_220_360,two_220_360,"(220, 360)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2025,0.3916771536948442
V7.5,two_220_360,two_220_360,"(220, 360)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2026,0.2080403097344836
V7.5,two_220_390,two_220_390,"(220, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2008,0.0256927243489675
V7.5,two_220_390,two_220_390,"(220, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2009,0.1278979494877974
V7.5,two_220_390,two_220_390,"(220, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2010,0.2199495477354494
V7.5,two_220_390,two_220_390,"(220, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2011,-0.0019014156048782
V7.5,two_220_390,two_220_390,"(220, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2012,0.085383332577497
V7.5,two_220_390,two_220_390,"(220, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2013,0.1555712860454217
V7.5,two_220_390,two_220_390,"(220, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2014,0.0334118287181777
V7.5,two_220_390,two_220_390,"(220, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2015,-0.0335996263296092
V7.5,two_220_390,two_220_390,"(220, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2016,0.0683835729129687
V7.5,two_220_390,two_220_390,"(220, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2017,0.8584460534518699
V7.5,two_220_390,two_220_390,"(220, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2018,-0.0093350748261326
V7.5,two_220_390,two_220_390,"(220, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2019,0.2488923099939088
V7.5,two_220_390,two_220_390,"(220, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2020,0.5604044167371718
V7.5,two_220_390,two_220_390,"(220, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2021,0.3857503741016117
V7.5,two_220_390,two_220_390,"(220, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2022,0.0428621425133979
V7.5,two_220_390,two_220_390,"(220, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2023,0.2039756356319233
V7.5,two_220_390,two_220_390,"(220, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2024,0.4049111250515489
V7.5,two_220_390,two_220_390,"(220, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2025,0.3794685042196117
V7.5,two_220_390,two_220_390,"(220, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2026,0.2257446686489013
V7.5,two_220_420,two_220_420,"(220, 420)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2009,0.1949183291819605
V7.5,two_220_420,two_220_420,"(220, 420)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2010,0.2261509162477559
V7.5,two_220_420,two_220_420,"(220, 420)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2011,-0.0008834177406684
V7.5,two_220_420,two_220_420,"(220, 420)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2012,0.0774385008821987
V7.5,two_220_420,two_220_420,"(220, 420)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2013,0.1268925130615905
V7.5,two_220_420,two_220_420,"(220, 420)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2014,0.039254204683083
V7.5,two_220_420,two_220_420,"(220, 420)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2015,-0.0384012767043021
V7.5,two_220_420,two_220_420,"(220, 420)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2016,0.0578534716575331
V7.5,two_220_420,two_220_420,"(220, 420)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2017,0.8607523418178549
V7.5,two_220_420,two_220_420,"(220, 420)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2018,-0.0248240461108377
V7.5,two_220_420,two_220_420,"(220, 420)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2019,0.2552712822684566
V7.5,two_220_420,two_220_420,"(220, 420)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2020,0.5468223818151952
V7.5,two_220_420,two_220_420,"(220, 420)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2021,0.3984548332204314
V7.5,two_220_420,two_220_420,"(220, 420)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2022,0.0309952168382225
V7.5,two_220_420,two_220_420,"(220, 420)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2023,0.1863757714247709
V7.5,two_220_420,two_220_420,"(220, 420)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2024,0.4149414426953977
V7.5,two_220_420,two_220_420,"(220, 420)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2025,0.3819546087222683
V7.5,two_220_420,two_220_420,"(220, 420)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2026,0.2186547308214432
V7.5,two_240_360,two_240_360,"(240, 360)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2008,0.0636979298887681
V7.5,two_240_360,two_240_360,"(240, 360)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2009,0.1054036337596473
V7.5,two_240_360,two_240_360,"(240, 360)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2010,0.2096890059749914
V7.5,two_240_360,two_240_360,"(240, 360)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2011,-0.0423961200233179
V7.5,two_240_360,two_240_360,"(240, 360)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2012,0.1033977299124706
V7.5,two_240_360,two_240_360,"(240, 360)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2013,0.1507398313764554
V7.5,two_240_360,two_240_360,"(240, 360)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2014,0.0195622569019824
V7.5,two_240_360,two_240_360,"(240, 360)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2015,-0.0280546358677948
V7.5,two_240_360,two_240_360,"(240, 360)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2016,0.0492131830759619
V7.5,two_240_360,two_240_360,"(240, 360)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2017,0.8419188334226071
V7.5,two_240_360,two_240_360,"(240, 360)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2018,0.0001836100322369
V7.5,two_240_360,two_240_360,"(240, 360)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2019,0.1799961612910943
V7.5,two_240_360,two_240_360,"(240, 360)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2020,0.5460636091023137
V7.5,two_240_360,two_240_360,"(240, 360)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2021,0.410558662459811
V7.5,two_240_360,two_240_360,"(240, 360)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2022,0.0454575858484893
V7.5,two_240_360,two_240_360,"(240, 360)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2023,0.184872002417483
V7.5,two_240_360,two_240_360,"(240, 360)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2024,0.396041111221515
V7.5,two_240_360,two_240_360,"(240, 360)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2025,0.3712868393901596
V7.5,two_240_360,two_240_360,"(240, 360)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2026,0.2183654308925438
V7.5,two_240_390,two_240_390,"(240, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2008,0.0256927243489675
V7.5,two_240_390,two_240_390,"(240, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2009,0.0935153448122512
V7.5,two_240_390,two_240_390,"(240, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2010,0.1948257798542816
V7.5,two_240_390,two_240_390,"(240, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2011,-0.0280296661150548
V7.5,two_240_390,two_240_390,"(240, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2012,0.1010435321680449
V7.5,two_240_390,two_240_390,"(240, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2013,0.1748520852015214
V7.5,two_240_390,two_240_390,"(240, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2014,0.0303010155693295
V7.5,two_240_390,two_240_390,"(240, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2015,-0.021310224214262
V7.5,two_240_390,two_240_390,"(240, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2016,0.0503287951474789
V7.5,two_240_390,two_240_390,"(240, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2017,0.8399992093855848
V7.5,two_240_390,two_240_390,"(240, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2018,0.0010861499256122
V7.5,two_240_390,two_240_390,"(240, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2019,0.2361956441534141
V7.5,two_240_390,two_240_390,"(240, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2020,0.5704799561634284
V7.5,two_240_390,two_240_390,"(240, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2021,0.3890557516536821
V7.5,two_240_390,two_240_390,"(240, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2022,0.0512428704981113
V7.5,two_240_390,two_240_390,"(240, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2023,0.1983625527312571
V7.5,two_240_390,two_240_390,"(240, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2024,0.3974431093743389
V7.5,two_240_390,two_240_390,"(240, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2025,0.359369185295356
