date,V7.5_current_default,V7.5_two_180_360,V7.5_two_180_390,V7.5_two_180_420,V7.5_two_200_360,V7.5_two_200_390,V7.5_two_200_420,V7.5_two_210_360,V7.5_two_210_390,V7.5_two_210_420,V7.5_two_220_360,V7.5_two_220_390,V7.5_two_220_420,V7.5_two_240_360,V7.5_two_240_390,V7.5_two_240_420,V7.5_two_260_360,V7.5_two_260_390,V7.5_two_260_420,V7.5_three_180_240_390,V7.6_current_default,V7.6_two_180_360,V7.6_two_180_390,V7.6_two_180_420,V7.6_two_200_360,V7.6_two_200_390,V7.6_two_200_420,V7.6_two_210_360,V7.6_two_210_390,V7.6_two_210_420,V7.6_two_220_360,V7.6_two_220_390,V7.6_two_220_420,V7.6_two_240_360,V7.6_two_240_390,V7.6_two_240_420,V7.6_two_260_360,V7.6_two_260_390,V7.6_two_260_420,V7.6_three_180_240_390
2008-11-14,,0.0045070681548011,,,0.0045070681548011,,,0.0031128557933426,,,0.0045070681548011,,,0.0031128557933426,,,0.0047641960049138,,,,,0.0022538938550016,,,0.0022538938550016,,,0.0015565270037403,,,0.0022538938550016,,,0.0015565270037403,,,0.0023822627960725,,,
2008-11-17,,0.0004491997200657,,,0.0004491997200657,,,0.0004491997200657,,,0.0004491997200657,,,0.0004491997200657,,,0.0007807155988701,,,,,0.0004422787181788,,,0.0004422787181788,,,0.0004422787181788,,,0.0004422787181788,,,0.0004422787181788,,,0.0006080306918949,,,
2008-11-18,,0.0005153741789745,,,0.0005153741789745,,,0.0005153741789745,,,0.0005153741789745,,,0.0005153741789745,,,0.0016783851299295,,,,,-0.0002859598559316,,,-0.0002859598559316,,,-0.0002859598559316,,,-0.0002859598559316,,,-0.0002859598559316,,,0.0002954609151912,,,
2008-11-19,,0.0026677888637873,,,0.0026677888637873,,,0.0026677888637873,,,0.0026677888637873,,,0.0026677888637873,,,0.004820463999329,,,,,0.0012248722116368,,,0.0012248722116368,,,0.0012248722116368,,,0.0012248722116368,,,0.0012248722116368,,,0.0023012657656147,,,
2008-11-20,,0.007435511197104,,,0.007435511197104,,,0.007435511197104,,,0.007435511197104,,,0.007435511197104,,,0.011686161778075,,,,,0.0040445710895555,,,0.0040445710895555,,,0.0040445710895555,,,0.0040445710895555,,,0.0040445710895555,,,0.0061698774106175,,,
2008-11-21,,0.0013158822780878,,,0.0013158822780878,,,0.0013158822780878,,,0.0013158822780878,,,0.0013158822780878,,,0.0005376155837579,,,,,-0.0002807950082168,,,-0.0002807950082168,,,-0.0002807950082168,,,-0.0002807950082168,,,-0.0002807950082168,,,-0.0006699728461455,,,
2008-11-24,,-0.0034063698915165,,,-0.0034063698915165,,,-0.0034063698915165,,,-0.0034063698915165,,,-0.0034063698915165,,,-0.0034063698915165,,,,,-0.0042371645826897,,,-0.0042371645826897,,,-0.0042371645826897,,,-0.0042371645826897,,,-0.0042371645826897,,,-0.0042371645826897,,,
2008-11-25,,-0.001,,,-0.001,,,-0.001,,,-0.001,,,-0.001,,,-0.001,,,,,-0.001,,,-0.001,,,-0.001,,,-0.001,,,-0.001,,,-0.001,,,
2008-11-26,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,
2008-11-28,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,
2008-12-01,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,
2008-12-02,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,
2008-12-03,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,
2008-12-04,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,
2008-12-05,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,
2008-12-08,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,
2008-12-09,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,
2008-12-10,,0.0103594816463987,,,0.0103594816463987,,,0.0103594816463987,,,0.0103594816463987,,,0.0103594816463987,,,0.0103594816463987,,,,,0.0132077917908324,,,0.0132077917908324,,,0.0132077917908324,,,0.0132077917908324,,,0.0132077917908324,,,0.0132077917908324,,,
2008-12-11,,0.0033810416845376,,,0.0033810416845376,,,0.0033810416845376,,,0.0033810416845376,,,0.0033810416845376,,,0.0033810416845376,,,,,0.0042076057147439,,,0.0042076057147439,,,0.0042076057147439,,,0.0042076057147439,,,0.0042076057147439,,,0.0042076057147439,,,
2008-12-12,,0.0007001106735444,,,0.0007001106735444,,,0.0007001106735444,,,0.0007001106735444,,,0.0007001106735444,,,0.0007473031920937,,,,,0.0007999554783801,,,0.0007999554783801,,,0.0007999554783801,,,0.0007999554783801,,,0.0007999554783801,,,0.0008278057620818,,,
2008-12-15,0.0065461827215582,0.0102054704859819,0.0065461827215582,,0.0102054704859819,0.0065461827215582,,0.0102054704859819,0.0065461827215582,,0.0102054704859819,0.0065461827215582,,0.0102054704859819,0.0065461827215582,,0.0119299160496602,0.0065461827215582,,0.0065461827215582,0.0099279292359002,0.0117575787434547,0.0099279292359002,,0.0117575787434547,0.0099279292359002,,0.0117575787434547,0.0099279292359002,,0.0117575787434547,0.0099279292359002,,0.0117575787434547,0.0099279292359002,,0.0126198086730882,0.0099279292359002,,0.009927528721626722
2008-12-16,0.0097158321885011,0.0155783967409599,0.0097158321885011,,0.0155783967409599,0.0097158321885011,,0.0155783967409599,0.0097158321885011,,0.0155783967409599,0.0097158321885011,,0.0155783967409599,0.0097158321885011,,0.0174290703634663,0.0097158321885011,,0.0097158321885011,0.014247310609426,0.0171785008026288,0.014247310609426,,0.0171785008026288,0.014247310609426,,0.0171785008026288,0.014247310609426,,0.0171785008026288,0.014247310609426,,0.0171785008026288,0.014247310609426,,0.0181038040242027,0.014247310609426,,0.014247250671288514
2008-12-17,0.0071559567897852,0.013001737060871,0.0071559567897852,,0.013001737060871,0.0071559567897852,,0.013001737060871,0.0071559567897852,,0.013001737060871,0.0071559567897852,,0.013001737060871,0.0071559567897852,,0.0142162576122697,0.0071559567897852,,0.0071559567897852,0.0110602110876052,0.0139832050408115,0.0110602110876052,,0.0139832050408115,0.0110602110876052,,0.0139832050408115,0.0110602110876052,,0.0139832050408115,0.0110602110876052,,0.0139832050408115,0.0110602110876052,,0.0145904997042625,0.0110602110876052,,0.011060026537567103
2008-12-18,-5.100290439374877e-05,0.0025972762217356,-5.100290439374877e-05,,0.0025972762217356,-5.100290439374877e-05,,0.0025972762217356,-5.100290439374877e-05,,0.0025972762217356,-5.100290439374877e-05,,0.0025972762217356,-5.100290439374877e-05,,0.0016392629087227,-5.100290439374877e-05,,-5.100290439374877e-05,0.0002516490104937,0.0015756183731556,0.0002516490104937,,0.0015756183731556,0.0002516490104937,,0.0015756183731556,0.0002516490104937,,0.0015756183731556,0.0002516490104937,,0.0015756183731556,0.0002516490104937,,0.001096552301121,0.0002516490104937,,0.0002516629013917804
2008-12-19,-0.0014847854440385,-0.0033752398687308,-0.0014766029408463,,-0.0033752398687308,-0.0014766029408463,,-0.0033752398687308,-0.0014766029408463,,-0.0033752398687308,-0.0014766029408463,,-0.0033752398687308,-0.0014766029408463,,-0.0044474604161298,-0.0015011662318912,,-0.0014684256981437,-0.0034252181785597,-0.0043933414268715,-0.0034211950172117,,-0.0043933414268715,-0.0034211950172117,,-0.0043933414268715,-0.0034211950172117,,-0.0043933414268715,-0.0034211950172117,,-0.0043933414268715,-0.0034211950172117,,-0.0049293863431717,-0.0034332684466862,,-0.003417048040575854
2008-12-22,0.0003377674130737,0.0001859530881613,0.0001859530881613,,0.0001859530881613,0.0001859530881613,,0.0001859530881613,0.0001859530881613,,0.0001859530881613,0.0001859530881613,,0.0001859530881613,0.0001859530881613,,0.0006413960628988,0.0006413960628988,,3.413876324898091e-05,0.0007450792658365,0.0006691851599502,0.0006691851599502,,0.0006691851599502,0.0006691851599502,,0.0006691851599502,0.0006691851599502,,0.0006691851599502,0.0006691851599502,,0.0006691851599502,0.0006691851599502,,0.0008968674776095,0.0008968674776095,,0.0005936340302790111
2008-12-23,-0.0037013719452396,-0.0034995665172127,-0.0034995665172127,,-0.0034995665172127,-0.0034995665172127,,-0.0034995665172127,-0.0034995665172127,,-0.0034995665172127,-0.0034995665172127,,-0.0034995665172127,-0.0034995665172127,,-0.0041049828012933,-0.0041049828012933,,-0.0032977610891858,-0.0041616211980362,-0.0040607313461342,-0.0040607313461342,,-0.0040607313461342,-0.0040607313461342,,-0.0040607313461342,-0.0040607313461342,,-0.0040607313461342,-0.0040607313461342,,-0.0040607313461342,-0.0040607313461342,,-0.00436340090184,-0.00436340090184,,-0.003960233123270096
2008-12-24,0.0023975571396703,0.0022112816203319,0.0022112816203319,,0.0022112816203319,0.0022112816203319,,0.0022112816203319,0.0022112816203319,,0.0022112816203319,0.0022112816203319,,0.0022112816203319,0.0022112816203319,,0.0027701081783471,0.0027701081783471,,0.0020250061009936,0.0028454035291212,0.0027522772418786,0.0027522772418786,,0.0027522772418786,0.0027522772418786,,0.0027522772418786,0.0027522772418786,,0.0027522772418786,0.0027522772418786,,0.0027522772418786,0.0027522772418786,,0.0030316561036061,0.0030316561036061,,0.0026593521537596754
2008-12-26,0.0082811954327211,0.0077123625089534,0.0077123625089534,,0.0077123625089534,0.0077123625089534,,0.0077123625089534,0.0077123625089534,,0.0077123625089534,0.0077123625089534,,0.0077123625089534,0.0077123625089534,,0.0094192727286477,0.0094192727286477,,0.0071436667357807,0.0095930934322809,0.009308682710631,0.009308682710631,,0.009308682710631,0.009308682710631,,0.009308682710631,0.009308682710631,,0.009308682710631,0.009308682710631,,0.009308682710631,0.009308682710631,,0.0101621223287351,0.0101621223287351,,0.009024733299800358
2008-12-29,0.0007607510897889,0.0004804832913021,0.0004804832913021,,0.0004804832913021,0.0004804832913021,,0.0004804832913021,0.0004804832913021,,0.0004804832913021,0.0004804832913021,,0.0004804832913021,0.0004804832913021,,0.0013212866867626,0.0013212866867626,,0.0002002154928153,0.0013966119177539,0.0012564773950016,0.0012564773950016,,0.0012564773950016,0.0012564773950016,,0.0012564773950016,0.0012564773950016,,0.0012564773950016,0.0012564773950016,,0.0012564773950016,0.0012564773950016,,0.0016768809632583,0.0016768809632583,,0.0011161432767081703
2008-12-30,0.0034884991389596,0.0036399750231366,0.0036399750231366,,0.0036399750231366,0.0036399750231366,,0.0036399750231366,0.0036399750231366,,0.0036399750231366,0.0036399750231366,,0.0036399750231366,0.0036399750231366,,0.0031855473706057,0.0031855473706057,,0.0037914509073138,0.0030850199682623,0.0031607535212552,0.0031607535212552,,0.0031607535212552,0.0031607535212552,,0.0031607535212552,0.0031607535212552,,0.0031607535212552,0.0031607535212552,,0.0031607535212552,0.0031607535212552,,0.0029335528622769,0.0029335528622769,,0.0032360874847336962
2008-12-31,-0.0069994123730542,-0.0070876929021063,-0.0070876929021063,,-0.0070876929021063,-0.0070876929021063,,-0.0070876929021063,-0.0070876929021063,,-0.0070876929021063,-0.0070876929021063,,-0.0070876929021063,-0.0070876929021063,,-0.00682285131495,-0.00682285131495,,-0.0071759734311583,-0.0066388277449745,-0.006682954461422,-0.006682954461422,,-0.006682954461422,-0.006682954461422,,-0.006682954461422,-0.006682954461422,,-0.006682954461422,-0.006682954461422,,-0.006682954461422,-0.006682954461422,,-0.0065505743120797,-0.0065505743120797,,-0.006727117984243303
2009-01-02,-0.0097208699429559,-0.0093941647057799,-0.0095866013502613,,-0.0093941647057799,-0.0095866013502613,,-0.0093941647057799,-0.0095866013502613,,-0.0093941647057799,-0.0095866013502613,,-0.0093941647057799,-0.0095866013502613,,-0.0096051590612202,-0.0099894343101306,,-0.0094523418184121,-0.0099432692462554,-0.0097798916730703,-0.0098761388656686,,-0.0097798916730703,-0.0098761388656686,,-0.0097798916730703,-0.0098761388656686,,-0.0097798916730703,-0.0098761388656686,,-0.0097798916730703,-0.0098761388656686,,-0.0098853498358653,-0.0100775447311066,,-0.009808937649501748
2009-01-05,-0.0157757984467274,-0.0166916560140165,-0.0151945587680466,,-0.0166916560140165,-0.0151945587680466,,-0.0166916560140165,-0.0151945587680466,,-0.0166916560140165,-0.0151945587680466,,-0.0166916560140165,-0.0151945587680466,,-0.0199324722960289,-0.0169382778040889,,-0.0146133190893659,-0.0170412999581663,-0.0174992256297857,-0.016750680320429,,-0.0174992256297857,-0.016750680320429,,-0.0174992256297857,-0.016750680320429,,-0.0174992256297857,-0.016750680320429,,-0.0174992256297857,-0.016750680320429,,-0.0191196298523543,-0.0176225392336408,,-0.016460134414350125
2009-01-06,-0.0011919084633242,-0.0007915031022717,-0.0013429696017717,,-0.0007915031022717,-0.0013429696017717,,-0.0007915031022717,-0.0013429696017717,,-0.0007915031022717,-0.0013429696017717,,-0.0007915031022717,-0.0013429696017717,,0.0002131468125707,-0.0008897861864293,,-0.0014940307402192,-0.000788929563098,-0.0005887309827631,-0.0008644554029739,,-0.0005887309827631,-0.0008644554029739,,-0.0005887309827631,-0.0008644554029739,,-0.0005887309827631,-0.0008644554029739,,-0.0005887309827631,-0.0008644554029739,,-8.642904292488485e-05,-0.0006378778833464,,-0.0009399724750630556
2009-01-07,-0.0068370254205669,-0.008294705894465,-0.0061196278249957,,-0.008294705894465,-0.0061196278249957,,-0.008294705894465,-0.0061196278249957,,-0.008294705894465,-0.0061196278249957,,-0.008294705894465,-0.0061196278249957,,-0.0126219767506479,-0.0082718206117092,,-0.0054022302294245,-0.0085483741416683,-0.0092772103635884,-0.0081896799708263,,-0.0092772103635884,-0.0081896799708263,,-0.0092772103635884,-0.0081896799708263,,-0.0092772103635884,-0.0081896799708263,,-0.0092772103635884,-0.0081896799708263,,-0.0114408232688761,-0.009265762483352,,-0.007830887941934317
2009-01-08,0.0058331801208293,0.0069020945920761,0.0052973320940785,,0.0069020945920761,0.0052973320940785,,0.0069020945920761,0.0052973320940785,,0.0069020945920761,0.0052973320940785,,0.0069020945920761,0.0052973320940785,,0.0101144011703255,0.0069048761743306,,0.0047614840673277,0.007102554839045,0.0076370233525386,0.0068346228758922,,0.0076370233525386,0.0068346228758922,,0.0076370233525386,0.0068346228758922,,0.0076370233525386,0.0068346228758922,,0.0076370233525386,0.0068346228758922,,0.0092432197186438,0.0076384187653508,,0.006566377260852407
2009-01-09,-0.0017320219576023,-0.0015769754054467,-0.0010578608054455,,-0.0015769754054467,-0.0010578608054455,,-0.0015769754054467,-0.0010578608054455,,-0.0015769754054467,-0.0010578608054455,,-0.0015769754054467,-0.0010578608054455,,-0.0040325272138976,-0.0023305905913916,,-0.0008858300477661,-0.0018853546564409,-0.0018139995620564,-0.0015544678611225,,-0.0018139995620564,-0.0015544678611225,,-0.0018139995620564,-0.0015544678611225,,-0.0018139995620564,-0.0015544678611225,,-0.0018139995620564,-0.0015544678611225,,-0.0030356829213755,-0.0021846396024466,,-0.0014680465578064128
2009-01-12,-0.006498669803687,-0.0101565631615726,-0.0073888890815433,,-0.0101565631615726,-0.0073888890815433,,-0.0101565631615726,-0.0073888890815433,,-0.0101565631615726,-0.0073888890815433,,-0.0101565631615726,-0.0073888890815433,,-0.0100675229387244,-0.0073888890815433,,-0.006498669803687,-0.0095518351485263,-0.0113808226555121,-0.0099969564794982,,-0.0113808226555121,-0.0099969564794982,,-0.0113808226555121,-0.0099969564794982,,-0.0113808226555121,-0.0099969564794982,,-0.0113808226555121,-0.0099969564794982,,-0.0113363110664258,-0.0099969564794982,,-0.009551845472178355
2009-01-13,0.0012647577007163,0.0012814704605956,0.0012683598132938,,0.0012814704605956,0.0012683598132938,,0.0012814704605956,0.0012683598132938,,0.0012814704605956,0.0012683598132938,,0.0012814704605956,0.0012683598132938,,0.001281048671424,0.0012683598132938,,0.0012647577007163,0.0012782568785083,0.0012866251294827,0.0012800621393997,,0.0012866251294827,0.0012800621393997,,0.0012866251294827,0.0012800621393997,,0.0012866251294827,0.0012800621393997,,0.0012866251294827,0.0012800621393997,,0.0012864140331187,0.0012800621393997,,0.0012782893146467966
2009-01-14,0.0023781257717621,0.001068981794374,0.0020873253505719,,0.001068981794374,0.0020873253505719,,0.001068981794374,0.0020873253505719,,0.001068981794374,0.0020873253505719,,0.001068981794374,0.0020873253505719,,0.0011017434326876,0.0020873253505719,,0.0023781257717621,0.0013281966534517,0.0006735962069517,0.0011827879855661,,0.0006735962069517,0.0011827879855661,,0.0006735962069517,0.0011827879855661,,0.0006735962069517,0.0011827879855661,,0.0006735962069517,0.0011827879855661,,0.0006899741888757,0.0011827879855661,,0.001328054262064171
2009-01-15,0.0026728932104727,0.0034011660319928,0.0028581489927028,,0.0034011660319928,0.0028581489927028,,0.0034011660319928,0.0028581489927028,,0.0034011660319928,0.0028581489927028,,0.0034011660319928,0.0028581489927028,,0.0033836963600621,0.0028581489927028,,0.0026728932104727,0.0032931184572912,0.0036572339322389,0.0033857402613146,,0.0036572339322389,0.0033857402613146,,0.0036572339322389,0.0033857402613146,,0.0036572339322389,0.0033857402613146,,0.0036572339322389,0.0033857402613146,,0.003648501429827,0.0033857402613146,,0.003293513654344382
2009-01-16,0.0019574421835939,0.0048374044162209,0.0026409089026073,,0.0048374044162209,0.0026409089026073,,0.0048374044162209,0.0026409089026073,,0.0048374044162209,0.0026409089026073,,0.0048374044162209,0.0026409089026073,,0.004757047675266,0.0026409089026073,,0.0019574421835939,0.0043399018843084,0.0057799160091396,0.0046816434644025,,0.0057799160091396,0.0046816434644025,,0.0057799160091396,0.0046816434644025,,0.0057799160091396,0.0046816434644025,,0.0057799160091396,0.0046816434644025,,0.0057397477606153,0.0046816434644025,,0.004339544328212597
2009-01-20,0.0053042242212955,0.0077048675894848,0.0059072264422017,,0.0077048675894848,0.0059072264422017,,0.0077048675894848,0.0059072264422017,,0.0077048675894848,0.0059072264422017,,0.0077048675894848,0.0059072264422017,,0.0075824688547034,0.0059072264422017,,0.0053042242212955,0.0073612240426288,0.0085615098168798,0.0076627163242546,,0.0085615098168798,0.0076627163242546,,0.0085615098168798,0.0076627163242546,,0.0085615098168798,0.0076627163242546,,0.0085615098168798,0.0076627163242546,,0.0085003233547462,0.0076627163242546,,0.0073609144844157814
2009-01-21,-0.0116932376711897,-0.0123950399958048,-0.0119291015869953,,-0.0123950399958048,-0.0119291015869953,,-0.0123950399958048,-0.0119291015869953,,-0.0123950399958048,-0.0119291015869953,,-0.0123950399958048,-0.0119291015869953,,-0.0123633149366568,-0.0119291015869953,,-0.0116932376711897,-0.0123854446818388,-0.012736307733567,-0.01250336594158,,-0.012736307733567,-0.01250336594158,,-0.012736307733567,-0.01250336594158,,-0.012736307733567,-0.01250336594158,,-0.012736307733567,-0.01250336594158,,-0.0127204499372527,-0.01250336594158,,-0.012384961782123782
2009-01-22,-0.0053016712742692,-0.0048524598786753,-0.0052246439695005,,-0.0048524598786753,-0.0052246439695005,,-0.0048524598786753,-0.0052246439695005,,-0.0048524598786753,-0.0052246439695005,,-0.0048524598786753,-0.0052246439695005,,-0.0048778013445689,-0.0052246439695005,,-0.0053016712742692,-0.0049716402676074,-0.0047470293179936,-0.0049331253437825,,-0.0047470293179936,-0.0049331253437825,,-0.0047470293179936,-0.0049331253437825,,-0.0047470293179936,-0.0049331253437825,,-0.0047470293179936,-0.0049331253437825,,-0.0047596980316954,-0.0049331253437825,,-0.004971718742741271
2009-01-23,0.00955290204916,0.0141344290052491,0.0106797276938492,,0.0141344290052491,0.0106797276938492,,0.0141344290052491,0.0106797276938492,,0.0141344290052491,0.0106797276938492,,0.0141344290052491,0.0106797276938492,,0.0140166300622281,0.0106797276938492,,0.00955290204916,0.0134588610135704,0.0157495948126076,0.0140222645130232,,0.0157495948126076,0.0140222645130232,,0.0157495948126076,0.0140222645130232,,0.0157495948126076,0.0140222645130232,,0.0157495948126076,0.0140222645130232,,0.0156907151237954,0.0140222645130232,,0.013458527904476325
2009-01-26,-0.0020013386060862,-0.0015532898628978,-0.0019125768980085,,-0.0015532898628978,-0.0019125768980085,,-0.0015532898628978,-0.0019125768980085,,-0.0015532898628978,-0.0019125768980085,,-0.0015532898628978,-0.0019125768980085,,-0.0015532898628978,-0.0019125768980085,,-0.0020013386060862,-0.0016520411991152,-0.0014280485217652,-0.0016076697290877,,-0.0014280485217652,-0.0016076697290877,,-0.0014280485217652,-0.0016076697290877,,-0.0014280485217652,-0.0016076697290877,,-0.0014280485217652,-0.0016076697290877,,-0.0014280485217652,-0.0016076697290877,,-0.0016520500338567112
2009-01-27,0.0066783781832477,0.0061889888705091,0.0066214523140235,,0.0061889888705091,0.0066214523140235,,0.0061889888705091,0.0066214523140235,,0.0061889888705091,0.0066214523140235,,0.0061889888705091,0.0066214523140235,,0.0061889888705091,0.0066214523140235,,0.0066783781832477,0.0063574173317328,0.0061127844035007,0.0063289714523473,,0.0061127844035007,0.0063289714523473,,0.0061127844035007,0.0063289714523473,,0.0061127844035007,0.0063289714523473,,0.0061127844035007,0.0063289714523473,,0.0061127844035007,0.0063289714523473,,0.006357501967039214
2009-01-28,-0.012069842698726,-0.013165723085283,-0.0124108752335507,,-0.013165723085283,-0.0124108752335507,,-0.013165723085283,-0.0124108752335507,,-0.013165723085283,-0.0124108752335507,,-0.013165723085283,-0.0124108752335507,,-0.013165723085283,-0.0124108752335507,,-0.012069842698726,-0.0131127556576624,-0.0136607328688326,-0.0132832827338456,,-0.0136607328688326,-0.0132832827338456,,-0.0136607328688326,-0.0132832827338456,,-0.0136607328688326,-0.0132832827338456,,-0.0136607328688326,-0.0132832827338456,,-0.0136607328688326,-0.0132832827338456,,-0.01311223049975141
2009-01-29,-0.0020948499316231,0.0001184097354047,-0.0016043616126626,0.0007571763740152,0.0001184097354047,-0.0016043616126626,0.0007571763740152,0.0001184097354047,-0.0016043616126626,0.0007571763740152,0.0001184097354047,-0.0016043616126626,0.0007571763740152,0.0001184097354047,-0.0016043616126626,0.0007571763740152,0.0001184097354047,-0.0016043616126626,0.0007571763740152,-0.0020948499316231,-0.0002904176981596,0.0008162116713543,-4.5174259872160505e-05,0.0011356376111626,0.0008162116713543,-4.5174259872160505e-05,0.0011356376111626,0.0008162116713543,-4.5174259872160505e-05,0.0011356376111626,0.0008162116713543,-4.5174259872160505e-05,0.0011356376111626,0.0008162116713543,-4.5174259872160505e-05,0.0011356376111626,0.0008162116713543,-4.5174259872160505e-05,0.0011355237505075166,-0.0002905513802733406
2009-01-30,0.0059004462751868,0.0085235563090362,0.0067027716445502,0.0049322642801337,0.0077446991670997,0.0063500720886406,0.0047485848671515,0.0077446991670997,0.0063500720886406,0.0047485848671515,0.0077446991670997,0.0063500720886406,0.0047485848671515,0.0077446991670997,0.0063500720886406,0.0047485848671515,0.0077328716652576,0.0063500720886406,0.0047485848671515,0.0061354217504852,0.0081836305744609,0.0094949311710352,0.008584737956145,0.0078785088886412,0.0091055593806219,0.0084083952991382,0.0077027304834322,0.0091055593806219,0.0084083952991382,0.0077027304834322,0.0091055593806219,0.0084083952991382,0.0077027304834322,0.0091055593806219,0.0084083952991382,0.0077027304834322,0.0090996478337586,0.0084083952991382,0.0077020674197789685,0.008300517733594415
2009-02-02,-0.0044090585878283,-0.0108137197787372,-0.0068124772563785,-0.0068124772563785,-0.0070105345161453,-0.0050099132549659,-0.0050099132549659,-0.0070105345161453,-0.0050099132549659,-0.0050099132549659,-0.0070105345161453,-0.0050099132549659,-0.0050099132549659,-0.0070105345161453,-0.0050099132549659,-0.0050099132549659,-0.0069549209446189,-0.0050099132549659,-0.0050099132549659,-0.0056107679221034,-0.0087160053947032,-0.0119183103879458,-0.0099176993599477,-0.0099176993599477,-0.0100167344000134,-0.0090164288860143,-0.0090164288860143,-0.0100167344000134,-0.0090164288860143,-0.0090164288860143,-0.0100167344000134,-0.0090164288860143,-0.0090164288860143,-0.0100167344000134,-0.0090164288860143,-0.0090164288860143,-0.0099889329495623,-0.0090164288860143,-0.00901619516018859,-0.009316621611342057
