version,candidate,segment,start,end,name,lbs,abs_threshold,rebalance_threshold,min_turnover,commission,official_weight,ema_weight,ema_half_life,ema_abs_threshold,target_vol,vol_window,vol_lb,max_lev,volreg_enabled,volreg_short_window,volreg_long_window,volreg_enter,volreg_exit,ema_vol_halflife_days,days,cagr,vol,sharpe,maxdd,calmar,final_nav,monthly_win_rate,avg_bil,avg_cash,avg_risky,max_risky,annual_turnover,total_trade_cost
V7.5,two_180_390,full_common,2008-12-15,2026-05-06,two_180_390,"(180, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,4374,0.2219868817274075,0.1422205954339472,1.481347252964877,-0.148006491036601,1.4998455822624135,32.45087690031899,0.6619047619047619,0.1405241429700519,0.0388660265203475,0.9832896287884494,1.6658417394264695,14.459423866471669,0.2509742856823297
V7.5,two_180_390,1Y,2025-05-06,2026-05-06,two_180_390,"(180, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,252,0.6254858864155823,0.1776174441035128,2.8264426292430005,-0.1069861770993857,5.846417765114944,1.6254858864155823,0.8461538461538461,0.0051944976189656,0.0,1.2316810971675274,1.576433119196908,12.09613543640254,0.0120961354364025
V7.5,two_180_390,3Y,2023-05-08,2026-05-06,two_180_390,"(180, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,752,0.4165567635062492,0.1728490889740156,2.1023604005237764,-0.1069861770993859,3.89355685753015,2.8268411630488206,0.7567567567567568,0.0250788807968897,0.0292553191489361,1.146913798411609,1.576433119196908,12.818725724260542,0.0382527053358886
V7.5,two_180_390,5Y,2021-05-06,2026-05-06,two_180_390,"(180, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,1256,0.2924445080027227,0.1603002018331956,1.681262389523012,-0.1069861770993858,2.733479370246621,3.591625813406649,0.7377049180327869,0.1214224924013158,0.0414012738853503,0.9763418836862044,1.576433119196908,13.38590540633055,0.0667170523426633
V7.5,two_180_390,10Y,2016-05-06,2026-05-06,two_180_390,"(180, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2514,0.3346020385077624,0.1550011763034532,1.9407023735537696,-0.1480064910366008,2.2607254328123894,17.804643095205012,0.743801652892562,0.1157155097538059,0.0493237867939538,1.009787542544058,1.6658417394264695,14.503418192391214,0.1446888624431409
V7.5,two_180_420,full_common,2009-01-29,2026-05-06,two_180_420,"(180, 420)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,4344,0.2220984572826336,0.1415470246657738,1.488369044566778,-0.1658664213945464,1.3390200102908598,31.735467487845963,0.6507177033492823,0.1377952649757425,0.039134438305709,0.9891503105938286,1.710627410633002,14.303318249745928,0.2465619622099059
V7.5,two_180_420,1Y,2025-05-06,2026-05-06,two_180_420,"(180, 420)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,252,0.6191636667385976,0.1767682311291487,2.8170360437447206,-0.1069861780230623,5.787323915853209,1.6191636667385976,0.8461538461538461,0.001185319653659,0.0,1.2369571709140057,1.576433119196908,12.492881297329898,0.0124928812973298
V7.5,two_180_420,3Y,2023-05-08,2026-05-06,two_180_420,"(180, 420)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,752,0.4084996681966344,0.1723414242033998,2.0748778395876784,-0.1069861780230625,3.8182471394442734,2.7791310652023657,0.7567567567567568,0.0225327080597172,0.0292553191489361,1.1498198904513277,1.576433119196908,13.263590505522776,0.0395802383339409
V7.5,two_180_420,5Y,2021-05-06,2026-05-06,two_180_420,"(180, 420)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,1256,0.2901966037570991,0.1580161623265666,1.6922178288017455,-0.1069861780230622,2.712468181586444,3.5605987002015933,0.7049180327868853,0.123053560823293,0.0414012738853503,0.9790455364669348,1.576433119196908,13.155206257259874,0.065567218488565
V7.5,two_180_420,10Y,2016-05-06,2026-05-06,two_180_420,"(180, 420)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2514,0.3301420970319002,0.1540182611612772,1.93034893635158,-0.165866421394546,1.990409476831915,17.219892315371183,0.71900826446281,0.1167950043710654,0.0493237867939538,1.0102749721474662,1.710627410633002,14.290327144682363,0.1425630255624264
V7.5,two_200_360,full_common,2008-10-31,2026-05-06,two_200_360,"(200, 360)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,4404,0.2018384229381851,0.1416057051871668,1.3697176664824842,-0.1460577969504376,1.3819078964108689,24.85451992189691,0.6367924528301887,0.1435122920079245,0.0424613987284287,0.9734134086259338,1.6658417394264695,14.63843707876254,0.2558241146621834
V7.5,two_200_360,1Y,2025-05-06,2026-05-06,two_200_360,"(200, 360)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,252,0.5937352998926779,0.1786285278542986,2.7007644873842045,-0.1066227800175999,5.568559549794815,1.593735299892678,0.8461538461538461,0.0044178550416471,0.0,1.2374096489177993,1.576433119196908,12.926201971889856,0.0129262019718898
V7.5,two_200_360,3Y,2023-05-08,2026-05-06,two_200_360,"(200, 360)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,752,0.3865292771839586,0.1731574881166558,1.9751093132716324,-0.1092537966146874,3.537902472599252,2.6517604624447504,0.7567567567567568,0.0248985851378909,0.0292553191489361,1.1536526034830996,1.576433119196908,13.858857992116125,0.0413565921034576
V7.5,two_200_360,5Y,2021-05-06,2026-05-06,two_200_360,"(200, 360)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,1256,0.2699265436512241,0.160402457403139,1.5706928389369863,-0.1092537966146875,2.4706376530162286,3.290377483514724,0.7049180327868853,0.124751494674061,0.0414012738853503,0.9753019455964436,1.576433119196908,13.502108858448905,0.0672962251040151
V7.5,two_200_360,10Y,2016-05-06,2026-05-06,two_200_360,"(200, 360)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2514,0.3106947087387706,0.1547981321218342,1.826224130988389,-0.1460577969504378,2.1272038550889505,14.866810510930703,0.71900826446281,0.1169835638404472,0.0493237867939538,1.0056615509777558,1.6658417394264695,14.50626494070157,0.1447172621465228
V7.5,two_200_390,full_common,2008-12-15,2026-05-06,two_200_390,"(200, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,4374,0.2067094159076195,0.1418857636132006,1.3958017653662242,-0.1392054413767445,1.4849233899426586,26.084934346328023,0.6523809523809524,0.1414931858224151,0.0388660265203475,0.9821438511040456,1.6658417394264695,14.309093716250947,0.2483649837892128
V7.5,two_200_390,1Y,2025-05-06,2026-05-06,two_200_390,"(200, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,252,0.6044636349359451,0.1778412295606322,2.749777475077161,-0.1066227908544102,5.669178513262884,1.6044636349359451,0.8461538461538461,0.0058195576869525,0.0,1.2357937838310895,1.576433119196908,12.659461726307086,0.012659461726307
V7.5,two_200_390,3Y,2023-05-08,2026-05-06,two_200_390,"(200, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,752,0.393131580830051,0.1723172340110921,2.0115009295516,-0.1104101313402051,3.5606477055869115,2.689619362149624,0.7567567567567568,0.0266913894370414,0.0292553191489361,1.1484927898511132,1.576433119196908,13.298681354856177,0.0396849538843327
V7.5,two_200_390,5Y,2021-05-06,2026-05-06,two_200_390,"(200, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,1256,0.2748969057484081,0.1606482363480786,1.5928520010767748,-0.1104101313402053,2.489779718686971,3.355066463430304,0.7213114754098361,0.1256774803689347,0.0414012738853503,0.9701773936920108,1.576433119196908,13.297146265648989,0.0662746655145044
V7.5,two_200_390,10Y,2016-05-06,2026-05-06,two_200_390,"(200, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2514,0.3195790254502624,0.1550536529099399,1.8670551634512036,-0.1392054413767445,2.2957365911103738,15.903273543822031,0.7355371900826446,0.1154505998110638,0.0493237867939538,1.0083041801034809,1.6658417394264695,14.34986706250048,0.1431570071235167
V7.5,two_200_420,full_common,2009-01-29,2026-05-06,two_200_420,"(200, 420)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,4344,0.206075328746385,0.1413684729923332,1.396659589740695,-0.1612397471068618,1.2780677993113467,25.27785615630494,0.645933014354067,0.1393277190630048,0.039134438305709,0.986543625870605,1.710627410633002,14.203898277828772,0.2448481512654293
V7.5,two_200_420,1Y,2025-05-06,2026-05-06,two_200_420,"(200, 420)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,252,0.5984190997180951,0.1771049359863156,2.7390755117831045,-0.1066227904921532,5.612487695697054,1.5984190997180951,0.8461538461538461,0.0016938306465625,0.0,1.2413134982581644,1.576433119196908,13.06309639352374,0.0130630963935237
V7.5,two_200_420,3Y,2023-05-08,2026-05-06,two_200_420,"(200, 420)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,752,0.38494732990687,0.1718299587607174,1.9823573254631792,-0.1110354426975266,3.4668869736982177,2.642742199662224,0.7567567567567568,0.0242648292532199,0.0292553191489361,1.1508500866098177,1.576433119196908,13.799822376016923,0.0411804223284314
V7.5,two_200_420,5Y,2021-05-06,2026-05-06,two_200_420,"(200, 420)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,1256,0.2721288916564102,0.1585978384196216,1.5976281199511173,-0.1110354426975263,2.450829078042419,3.3189167312460537,0.6885245901639344,0.1273609740459922,0.0414012738853503,0.970968561645709,1.576433119196908,13.215941694551974,0.0658699316204654
V7.5,two_200_420,10Y,2016-05-06,2026-05-06,two_200_420,"(200, 420)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2514,0.313840348836673,0.1542542445077224,1.847629460077216,-0.1612397471068615,1.9464204978483104,15.226619986338775,0.7107438016528925,0.1169100094380804,0.0493237867939538,1.0068292123572302,1.710627410633002,14.207680277977236,0.1417385246779157
V7.5,two_210_360,full_common,2008-10-31,2026-05-06,two_210_360,"(210, 360)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,4404,0.2057232612083273,0.1419046968186595,1.389884223244107,-0.1452294526565363,1.4165395341319449,26.296577238315464,0.6273584905660378,0.1418533577219111,0.0424613987284287,0.9743162063777212,1.6658417394264695,14.714797854039386,0.2571586101158312
V7.5,two_210_360,1Y,2025-05-06,2026-05-06,two_210_360,"(210, 360)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,252,0.5983285522806043,0.1783434866931298,2.7209448353423444,-0.105364287905617,5.678665553328408,1.5983285522806043,0.8461538461538461,0.0035581846126249,0.0,1.2380427779575605,1.6082736022381696,12.718499922721456,0.0127184999227214
V7.5,two_210_360,3Y,2023-05-08,2026-05-06,two_210_360,"(210, 360)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,752,0.388404651765144,0.1734092853739275,1.9802854075921683,-0.1197488486533846,3.2434938300692044,2.662477954988009,0.7567567567567568,0.0243665991594572,0.0292553191489361,1.1525980056724472,1.6082736022381696,13.846476657012442,0.0413196446272752
V7.5,two_210_360,5Y,2021-05-06,2026-05-06,two_210_360,"(210, 360)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,1256,0.2797398196611675,0.1616043817231499,1.6078558192438963,-0.1197488486533843,2.336054357156123,3.4190706341261063,0.7049180327868853,0.1241659698479437,0.0414012738853503,0.974733828425992,1.6082736022381696,13.766858005402357,0.0686157684713704
V7.5,two_210_360,10Y,2016-05-06,2026-05-06,two_210_360,"(210, 360)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2514,0.3198198363872966,0.1555158891265073,1.863163925832297,-0.1452294526565368,2.202169260691635,15.932250168461634,0.71900826446281,0.1161457377851459,0.0493237867939538,1.0052928282333846,1.6658417394264695,14.62798314920444,0.145931546178968
V7.5,two_210_390,full_common,2008-12-15,2026-05-06,two_210_390,"(210, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,4374,0.2109807639536431,0.1420514966105648,1.419224600791504,-0.1434088339402217,1.4711838744995862,27.73479950474305,0.6476190476190476,0.1395956453334871,0.0388660265203475,0.9835455376614132,1.6658417394264695,14.349148106426409,0.249060213561544
V7.5,two_210_390,1Y,2025-05-06,2026-05-06,two_210_390,"(210, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,252,0.609665323719748,0.1775608005619038,2.772083447700304,-0.1053642884613141,5.786261480269895,1.609665323719748,0.8461538461538461,0.0050746259637775,0.0,1.2358854486136306,1.6082711872426263,12.452359762755044,0.012452359762755
V7.5,two_210_390,3Y,2023-05-08,2026-05-06,two_210_390,"(210, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,752,0.3971975515362558,0.1722552069228094,2.0291107631266216,-0.1199834445364307,3.310436311200036,2.7131122864245025,0.7567567567567568,0.0250899195538748,0.0292553191489361,1.150239516857388,1.6082711872426263,13.04915425661965,0.0389403333372141
V7.5,two_210_390,5Y,2021-05-06,2026-05-06,two_210_390,"(210, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,1256,0.2851818573492752,0.1612506481428195,1.6373650878679673,-0.1199834445364307,2.376843392445573,3.492153569238301,0.7213114754098361,0.1239614971669457,0.0414012738853503,0.9727775974031222,1.6082711872426263,13.361763049469374,0.0665967237703711
V7.5,two_210_390,10Y,2016-05-06,2026-05-06,two_210_390,"(210, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2514,0.3291728693516547,0.1555680459003341,1.9080015739961125,-0.1434088339402208,2.2953458326623624,17.09512435283733,0.743801652892562,0.1142052329796385,0.0493237867939538,1.0086919338039693,1.6658417394264695,14.360992462751964,0.1432679962355493
V7.5,two_210_420,full_common,2009-01-29,2026-05-06,two_210_420,"(210, 420)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,4344,0.2107856310128859,0.1415576892993909,1.4225373176899256,-0.1579457539103976,1.3345444609575527,27.034684786945387,0.6363636363636364,0.1377072372951781,0.039134438305709,0.9880979208806407,1.710627410633002,14.273001325591231,0.2460393561840012
V7.5,two_210_420,1Y,2025-05-06,2026-05-06,two_210_420,"(210, 420)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,252,0.6035530178745301,0.1768589099087958,2.760792734362659,-0.1053642881571005,5.728250324954685,1.60355301787453,0.8461538461538461,0.0012430963382455,0.0,1.2428768611407703,1.608270417748136,12.893383648475446,0.0128933836484754
V7.5,two_210_420,3Y,2023-05-08,2026-05-06,two_210_420,"(210, 420)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,752,0.3890939105263522,0.1717798637480102,2.000317629694751,-0.1204327215137917,3.230798952606863,2.666424194379192,0.7567567567567568,0.0226144163689487,0.0292553191489361,1.1532401259242944,1.608270417748136,13.618347609963998,0.0406388785821147
V7.5,two_210_420,5Y,2021-05-06,2026-05-06,two_210_420,"(210, 420)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,1256,0.2827758582229929,0.1595098478513496,1.641688587107538,-0.1204327215137913,2.3479985727185517,3.45969019420205,0.6885245901639344,0.1261615322922497,0.0414012738853503,0.9729869135858156,1.608270417748136,13.33247265072969,0.0664507367036368
V7.5,two_210_420,10Y,2016-05-06,2026-05-06,two_210_420,"(210, 420)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2514,0.3235712546953058,0.1548272184410146,1.8890756991129545,-0.1579457539103979,2.048622686488088,16.389832680982355,0.7107438016528925,0.1161148979712708,0.0493237867939538,1.0074343629121074,1.710627410633002,14.2647350029062,0.1423077134813737
V7.5,two_220_360,full_common,2008-10-31,2026-05-06,two_220_360,"(220, 360)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,4404,0.2054670182877287,0.1418980358799716,1.3884261946513794,-0.149387550843521,1.3753958554615384,26.199080509424792,0.6415094339622641,0.1423333371826741,0.0424613987284287,0.9748409351499794,1.6658417394264695,14.523286898422354,0.2538117281771906
V7.5,two_220_360,1Y,2025-05-06,2026-05-06,two_220_360,"(220, 360)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,252,0.6005594065860553,0.1797150760060709,2.709350092384721,-0.1064792777311469,5.640152895311965,1.6005594065860551,0.8461538461538461,0.0045598417728253,0.0,1.24039856171981,1.5835499849334256,12.298686339331423,0.0122986863393314
V7.5,two_220_360,3Y,2023-05-08,2026-05-06,two_220_360,"(220, 360)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,752,0.396727498574851,0.173532291425905,2.0135151904293767,-0.1157254691710455,3.428177923292551,2.7103894027454367,0.7567567567567568,0.0247107795672,0.0292553191489361,1.1553227627873464,1.5835499849334256,13.114236353469115,0.0391345465786062
V7.5,two_220_360,5Y,2021-05-06,2026-05-06,two_220_360,"(220, 360)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,1256,0.2819325346674644,0.1600695443257425,1.6324799488003503,-0.1157254691710453,2.4362185497019726,3.448368771661836,0.7377049180327869,0.1240420486033614,0.0414012738853503,0.9790204210619812,1.5835499849334256,13.193770705153664,0.0657594285939404
V7.5,two_220_360,10Y,2016-05-06,2026-05-06,two_220_360,"(220, 360)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2514,0.3127631598756966,0.1556173582786899,1.8275343980772425,-0.1493875508435213,2.0936360366688525,15.102534777773434,0.71900826446281,0.115356736737062,0.0493237867939538,1.0070401264462117,1.6658417394264695,14.23657882606501,0.1420268220981247
V7.5,two_220_390,full_common,2008-12-15,2026-05-06,two_220_390,"(220, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,4374,0.2115341834091564,0.1421100462161923,1.4218956791554105,-0.1475121621319575,1.434011815377825,27.955622571039804,0.638095238095238,0.1402437909144104,0.0388660265203475,0.9837755400709364,1.6658417394264695,14.103972560435931,0.2448046665847094
V7.5,two_220_390,1Y,2025-05-06,2026-05-06,two_220_390,"(220, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,252,0.6098731918810512,0.1791329859549337,2.7500769478345988,-0.1064792862183778,5.727622841406591,1.6098731918810512,0.8461538461538461,0.0063397097705251,0.0,1.2372787870855604,1.5835542713111792,12.52178782165878,0.0125217878216587
V7.5,two_220_390,3Y,2023-05-08,2026-05-06,two_220_390,"(220, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,752,0.4058694456484475,0.1723698078622595,2.0638485580685257,-0.1163854594095441,3.4872865365444814,2.763672924296201,0.7567567567567568,0.0255180981162357,0.0292553191489361,1.1536144601640543,1.5835542713111792,12.41186120692682,0.0370385699508292
V7.5,two_220_390,5Y,2021-05-06,2026-05-06,two_220_390,"(220, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,1256,0.2894045157771763,0.1600921981449295,1.6685987395191784,-0.1163854594095435,2.486603715321548,3.5497169558023827,0.7213114754098361,0.1245863321912004,0.0414012738853503,0.9755775002032182,1.5835542713111792,12.929182765916863,0.0644406887063158
V7.5,two_220_390,10Y,2016-05-06,2026-05-06,two_220_390,"(220, 390)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2514,0.3232461912922952,0.1558024460915865,1.8766183249890824,-0.1475121621319581,2.1913189164913254,16.34972003152604,0.7272727272727273,0.1135849081179432,0.0493237867939538,1.0099894512999976,1.6658417394264695,14.010830077532756,0.1397747095830053
V7.5,two_220_420,full_common,2009-01-29,2026-05-06,two_220_420,"(220, 420)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,4344,0.2106535137715743,0.1416074685350458,1.4212958292169149,-0.1619911868701732,1.300401076389429,26.983878423029463,0.6267942583732058,0.1381546242527526,0.039134438305709,0.988558140165646,1.710627410633002,14.067169713669896,0.2424912112546905
V7.5,two_220_420,1Y,2025-05-06,2026-05-06,two_220_420,"(220, 420)",0.04,1.05,0.0,0.001,0.5,0.5,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,252,0.6033672305516529,0.1783420342923857,2.738682961636298,-0.1092108179516231,5.524793622724491,1.6033672305516529,0.8461538461538461,0.0012359521925822,0.0,1.2438935842720196,1.58355371108746,12.791272392641536,0.0127912723926415
