date,return,nav,weight,top_pair,direction,holding,dk_execution_turnover,dk_execution_cost
2011-03-07,-0.011469181266335338,1.0130508955026662,1.2016882120794241,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,0.0,0.0
2011-03-08,-0.0038262264922072076,1.0091747333283396,1.4009109599684073,ZZ500/CYB,1,ZZ500/CYB_1,5.205198344095663,0.002602599172047832
2011-03-09,0.001038848480498178,1.0102231129666148,1.4009109599684073,ZZ500/CYB,1,ZZ500/CYB_1,0.0,0.0
2011-03-10,-0.018767064883474016,0.9912641902587853,1.4009109599684073,ZZ500/CYB,1,ZZ500/CYB_1,0.0,0.0
2011-03-11,-0.01106284041244987,0.980297992715376,1.4009109599684073,ZZ500/CYB,1,ZZ500/CYB_1,0.0,0.0
2011-03-14,0.006357853648449208,0.9865305838849289,1.4009109599684073,ZZ500/CYB,1,ZZ500/CYB_1,0.0,0.0
2011-03-15,7.772774225500712e-05,0.9866072646798798,1.4009109599684073,ZZ500/CYB,1,ZZ500/CYB_1,0.0,0.0
2011-03-16,0.00928430151707893,0.9957672240041083,1.4009109599684073,ZZ500/CYB,1,ZZ500/CYB_1,0.0,0.0
2011-03-17,0.004641997362890837,1.0003895728319885,1.4009109599684073,ZZ500/CYB,1,ZZ500/CYB_1,0.0,0.0
2011-03-18,-0.00330771229295046,0.9970805719441926,1.4100732747945397,HS300/ZZ500,-1,HS300/ZZ500_-1,2.8201465495890794,0.0014100732747945397
2011-03-21,-0.005245043945470318,0.9918508405271707,1.4715244140060406,HS300/ZZ1000,-1,HS300/ZZ1000_-1,2.9430488280120812,0.0014715244140060407
2011-03-22,-0.007267025171174835,0.9846430355030088,1.4715244140060406,HS300/ZZ1000,-1,HS300/ZZ1000_-1,0.0,0.0
2011-03-23,-0.00320927827802886,0.9814830419975566,1.4715244140060406,HS300/ZZ1000,-1,HS300/ZZ1000_-1,0.0,0.0
2011-03-24,0.013009102623095181,0.9942512556137305,1.4715244140060406,HS300/ZZ1000,-1,HS300/ZZ1000_-1,0.0,0.0
2011-03-25,-0.011662654600519184,0.982655646633375,1.4715244140060406,HS300/ZZ1000,-1,HS300/ZZ1000_-1,0.0,0.0
2011-03-28,-0.0006495942058999393,0.9820173192189271,1.4715244140060406,HS300/ZZ1000,-1,HS300/ZZ1000_-1,0.0,0.0
2011-03-29,-0.009248720740605787,0.9729349152710329,1.4715244140060406,HS300/ZZ1000,-1,HS300/ZZ1000_-1,0.0,0.0
2011-03-30,-0.01195166391381286,0.9613067241536996,1.4715244140060406,HS300/ZZ1000,-1,HS300/ZZ1000_-1,0.0,0.0
2011-03-31,-0.005123572646249963,0.9563813993171695,1.4715244140060406,HS300/ZZ1000,-1,HS300/ZZ1000_-1,0.0,0.0
2011-04-01,0.005859931786709183,0.9619857290792456,1.5,ZZ1000/CYB,1,ZZ1000/CYB_1,3.0,0.0015
2011-04-06,0.045167376697730965,1.0054361008824093,1.069287719677977,SZ50/CYB,1,SZ50/CYB_1,3.0,0.0015
2011-04-07,-0.009139612305013811,0.9962468047228793,0.8201423350440682,SZ50/CYB,1,SZ50/CYB_1,0.4982907692678178,0.0002491453846339089
2011-04-08,-0.007908838275716312,0.988367649861627,0.8201423350440682,SZ50/CYB,1,SZ50/CYB_1,0.0,0.0
2011-04-11,0.00963667275294533,0.9978922254629411,0.8201423350440682,SZ50/CYB,1,SZ50/CYB_1,0.0,0.0
2011-04-12,-0.0016589739260368663,0.9962367482799032,0.8201423350440682,SZ50/CYB,1,SZ50/CYB_1,0.0,0.0
2011-04-13,-0.004236335744330133,0.9920163549333498,0.8201423350440682,SZ50/CYB,1,SZ50/CYB_1,0.0,0.0
2011-04-14,-6.780379410498139e-05,0.9919490924606712,0.8201423350440682,SZ50/CYB,1,SZ50/CYB_1,0.0,0.0
2011-04-15,0.009388863862224373,1.0012623674480414,0.8201423350440682,SZ50/CYB,1,SZ50/CYB_1,0.0,0.0
2011-04-18,0.005625752430194586,1.0068952216449747,0.8201423350440682,SZ50/CYB,1,SZ50/CYB_1,0.0,0.0
2011-04-19,-0.01108359084511823,0.9957352069843571,0.8201423350440682,SZ50/CYB,1,SZ50/CYB_1,0.0,0.0
2011-04-20,-0.014379601523110241,0.9814169314853903,0.8201423350440682,SZ50/CYB,1,SZ50/CYB_1,0.0,0.0
2011-04-21,0.004348059858975795,0.9856841910501012,0.8201423350440682,SZ50/CYB,1,SZ50/CYB_1,0.0,0.0
2011-04-22,-0.0008201423350440162,0.9848757897160374,0.0,SZ50/CYB,0,none_0,1.6402846700881364,0.0008201423350440682
2011-04-25,0.017694107713509988,1.0023022880237011,1.475438741767636,SZ50/ZZ1000,1,SZ50/ZZ1000_1,2.950877483535272,0.001475438741767636
2011-04-26,0.022106820869113086,1.0244600051617432,1.475438741767636,SZ50/ZZ1000,1,SZ50/ZZ1000_1,0.0,0.0
2011-04-27,0.015686863327589062,1.0405305692472966,1.475438741767636,SZ50/ZZ1000,1,SZ50/ZZ1000_1,0.0,0.0
2011-04-28,-0.010076144049002034,1.0300460333441708,1.5,ZZ1000/CYB,-1,ZZ1000/CYB_-1,3.0,0.0015
2011-04-29,-0.018674978248895968,1.0108099460761069,1.1618805157246064,SZ50/ZZ1000,1,SZ50/ZZ1000_1,3.0,0.0015
2011-05-03,-0.020869015446581374,0.9897153376978864,1.1618805157246064,SZ50/ZZ1000,1,SZ50/ZZ1000_1,0.0,0.0
2011-05-04,-0.008487248591358965,0.9813153775921637,1.1618805157246064,SZ50/ZZ1000,1,SZ50/ZZ1000_1,0.0,0.0
2011-05-05,-0.009192622942890027,0.9722945153378992,1.1618805157246064,SZ50/ZZ1000,1,SZ50/ZZ1000_1,0.0,0.0
2011-05-06,-0.01613620043229269,0.9566053761591881,1.1618805157246064,SZ50/ZZ1000,1,SZ50/ZZ1000_1,0.0,0.0
2011-05-09,-0.011231736317260821,0.945861036814494,1.1618805157246064,SZ50/ZZ1000,1,SZ50/ZZ1000_1,0.0,0.0
2011-05-10,0.0019856490129237514,0.9477391848486078,1.0610644247455328,SZ50/ZZ1000,1,SZ50/ZZ1000_1,0.20163218195814725,0.00010081609097907363
2011-05-11,-0.008215183156041972,0.9399533338609185,1.4715244140060406,HS300/ZZ1000,1,HS300/ZZ1000_1,2.9430488280120812,0.0014715244140060407
2011-05-12,-0.01188053440767789,0.9287861859363723,1.5,ZZ1000/CYB,-1,ZZ1000/CYB_-1,3.0,0.0015
2011-05-13,-0.009945769749545752,0.9195486923844903,0.8201423350440682,SZ50/CYB,-1,SZ50/CYB_-1,3.0,0.0015
2011-05-16,0.006428862705332383,0.9254603446786981,0.8201423350440682,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0
2011-05-17,-0.015908686942206485,0.9107374857777781,0.8201423350440682,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0
2011-05-18,-0.012003406434229036,0.8998055335810996,0.8201423350440682,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0
2011-05-19,-0.003344043169254962,0.8967965450328699,1.242302557457829,SZ50/ZZ500,-1,SZ50/ZZ500_-1,2.484605114915658,0.001242302557457829
2011-05-20,-0.007969932626409215,0.8896491369893613,1.1650912857571532,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,2.484605114915658,0.001242302557457829
2011-05-23,-0.010712450508567728,0.8801188146393728,1.1650912857571532,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,0.0,0.0
2011-05-24,-0.0009251847817575154,0.87930454210593,1.1650912857571532,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,0.0,0.0
2011-05-25,0.0014584228437992675,0.8805869399367937,1.1650912857571532,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,0.0,0.0
2011-05-26,-0.011444761851281404,0.8705088321198685,1.1650912857571532,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,0.0,0.0
2011-05-27,-0.04289793337654246,0.8331658022358986,1.1650912857571532,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,0.0,0.0
2011-05-30,0.03828457392330398,0.8650631999819678,1.2452640310723544,ZZ500/CYB,-1,ZZ500/CYB_-1,4.820710633659015,0.0024103553168295074
2011-05-31,-0.010011313984730541,0.8564027806703126,1.1277837506411745,SZ50/ZZ500,1,SZ50/ZZ500_1,2.490528062144709,0.0012452640310723544
2011-06-01,-0.01625913606308871,0.8424784113345865,1.1277837506411745,SZ50/ZZ500,1,SZ50/ZZ500_1,0.0,0.0
2011-06-02,-0.007014966812857737,0.8365684532385252,1.1277837506411745,SZ50/ZZ500,1,SZ50/ZZ500_1,0.0,0.0
2011-06-03,-0.012562278957543693,0.8260592469618621,1.1277837506411745,SZ50/ZZ500,1,SZ50/ZZ500_1,0.0,0.0
2011-06-07,-0.004861332814298347,0.8220434980380518,1.1277837506411745,SZ50/ZZ500,1,SZ50/ZZ500_1,0.0,0.0
2011-06-08,-0.006034557496198079,0.8170828292847654,1.1277837506411745,SZ50/ZZ500,1,SZ50/ZZ500_1,0.0,0.0
2011-06-09,0.0022862246995338786,0.8189508642306412,1.0642243950100563,ZZ500/CYB,-1,ZZ500/CYB_-1,2.255567501282349,0.0011277837506411745
2011-06-10,-0.008070101712682631,0.8123418474586106,1.0642243950100563,ZZ500/CYB,-1,ZZ500/CYB_-1,0.0,0.0
2011-06-13,0.006945542407847283,0.8179840022098034,1.0642243950100563,ZZ500/CYB,-1,ZZ500/CYB_-1,0.0,0.0
2011-06-14,-0.005492394561837588,0.8134913113243961,1.0642243950100563,ZZ500/CYB,-1,ZZ500/CYB_-1,0.0,0.0
2011-06-15,-0.004218109259643055,0.8100599160914596,1.0642243950100563,ZZ500/CYB,-1,ZZ500/CYB_-1,0.0,0.0
2011-06-16,0.0014406662417811855,0.8112269420663926,1.0642243950100563,ZZ500/CYB,-1,ZZ500/CYB_-1,0.0,0.0
2011-06-17,-0.003702633736086036,0.8082232658230756,1.1089153353726535,SZ50/CYB,-1,SZ50/CYB_-1,2.217830670745307,0.0011089153353726535
2011-06-20,-0.010636294758140097,0.7996267649373947,1.1089153353726535,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0
2011-06-21,-0.005680657967868652,0.7950843587838321,1.1089153353726535,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0
2011-06-22,-0.0055646822406205665,0.7906599669727126,1.1089153353726535,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0
2011-06-23,0.01638124106595873,0.8036119584928956,1.1089153353726535,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0
2011-06-24,-0.0020469501758064723,0.8019670048531784,1.1089153353726535,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0
2011-06-27,0.01688511908707624,0.8155083132340302,1.1089153353726535,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0
2011-06-28,0.0008986409111033655,0.8162411623676472,1.1089153353726535,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0
2011-06-29,0.0080808421969083,0.8228370783953611,1.1089153353726535,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0
2011-06-30,-0.0035600708076515275,0.8199077201331125,1.1089153353726535,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0
2011-07-01,0.014152073872266024,0.8315111147568776,1.1089153353726535,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0
2011-07-04,0.00039200853761123255,0.8318370742129809,1.1089153353726535,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0
2011-07-05,0.011487648539299178,0.8413929261634986,1.1089153353726535,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0
2011-07-06,0.02043430080552744,0.8585862023123665,1.1089153353726535,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0
2011-07-07,0.015473155203835853,0.8718712398766177,1.3503004389539446,SZ50/CYB,-1,SZ50/CYB_-1,0.4827702071625821,0.00024138510358129105
2011-07-08,-0.013120053399238163,0.8604322426521765,1.3503004389539446,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0
2011-07-11,0.016783326287247435,0.8748731577286761,1.4853570679826438,SZ50/CYB,-1,SZ50/CYB_-1,0.2701132580573984,0.0001350566290286992
2011-07-12,0.01209040927313687,0.8854507322676974,1.4853570679826438,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0
2011-07-13,0.013046893713803298,0.8970031138604034,1.4853570679826438,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0
2011-07-14,0.02657484916034325,0.9208408363076018,1.4853570679826438,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0
2011-07-15,0.02458577791828187,0.9434804246071454,1.4853570679826438,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0
2011-07-18,-0.0010477421190598912,0.942491900427776,1.4853570679826438,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0
2011-07-19,-0.018770507674307213,0.924800848977824,1.4853570679826438,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0
2011-07-20,0.00911321998167458,0.9332287625537983,1.4853570679826438,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0
2011-07-21,-0.007919560925474523,0.9258380005113482,1.4853570679826438,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0
2011-07-22,0.010445939724052833,0.9355092484589274,1.384725264830886,SZ50/CYB,-1,SZ50/CYB_-1,0.20126360630351536,0.00010063180315175768
2011-07-25,-0.016568988896130565,0.920008806108984,1.384725264830886,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0
2011-07-26,0.005407675177879989,0.9249839148932105,1.384725264830886,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0
2011-07-27,0.03234206525464711,0.9548998050281857,1.384725264830886,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0
2011-07-28,0.017634580293925506,0.9717390623126091,1.2780403711043298,SZ50/CYB,-1,SZ50/CYB_-1,0.21336978745311264,0.00010668489372655631
2011-07-29,-0.013881168901263008,0.9582501882606929,1.2780403711043298,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0
2011-08-01,0.018566103230545083,0.9760411601766301,1.2780403711043298,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0
2011-08-02,0.016991078604616128,0.9926251522505319,1.2780403711043298,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0
2011-08-03,0.019249745881125158,1.011732934186568,1.2780403711043298,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0
2011-08-04,-0.012508211917194312,0.9990779642421576,1.2780403711043298,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0
2011-08-05,0.005603384693889657,1.0046761824149946,1.2780403711043298,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0
2011-08-08,-0.019552489854062993,0.9850322615517066,1.2780403711043298,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0
2011-08-09,0.005202142830620371,0.9901565400690676,1.4244977133274441,ZZ500/CYB,-1,ZZ500/CYB_-1,2.8489954266548883,0.0014244977133274443
2011-08-10,0.0007346200650948376,0.9908839289309872,1.4244977133274441,ZZ500/CYB,-1,ZZ500/CYB_-1,0.0,0.0
2011-08-11,0.010585236079812432,1.0013726692464138,1.5,ZZ1000/CYB,-1,ZZ1000/CYB_-1,3.0,0.0015
2011-08-12,-0.0005585487432928637,1.0008133538004385,1.5,ZZ1000/CYB,-1,ZZ1000/CYB_-1,0.0,0.0
2011-08-15,0.0014113923122818228,1.0022258940740214,1.5,ZZ1000/CYB,-1,ZZ1000/CYB_-1,0.0,0.0
2011-08-16,-0.0056525926528969705,0.9965607193486355,1.5,ZZ1000/CYB,-1,ZZ1000/CYB_-1,0.0,0.0
2011-08-17,0.006953303056001614,1.0034901080439735,1.5,ZZ1000/CYB,-1,ZZ1000/CYB_-1,0.0,0.0
2011-08-18,-0.004353298794437133,0.9991216157663961,1.5,ZZ1000/CYB,-1,ZZ1000/CYB_-1,0.0,0.0
2011-08-19,0.006607728717580086,1.0057235403592508,1.4244977133274441,ZZ500/CYB,-1,ZZ500/CYB_-1,3.0,0.0015
2011-08-22,0.011463051704457605,1.0172522013027792,1.5,HS300/CYB,-1,HS300/CYB_-1,3.0,0.0015
2011-08-23,0.019182159338409166,1.0367652951155166,1.5,HS300/CYB,-1,HS300/CYB_-1,0.0,0.0
2011-08-24,0.011893330524775925,1.0490958874469423,1.5,HS300/CYB,-1,HS300/CYB_-1,0.0,0.0
2011-08-25,-0.04571008374366703,1.0011416265766058,1.5,HS300/CYB,-1,HS300/CYB_-1,0.0,0.0
2011-08-26,0.013831523082100006,1.0149889400930512,1.2397568262557561,HS300/CYB,-1,HS300/CYB_-1,0.5204863474884878,0.0002602431737442439
2011-08-29,0.02227409964118987,1.0375969048793896,1.2397568262557561,HS300/CYB,-1,HS300/CYB_-1,0.0,0.0
2011-08-30,0.0028360133776141883,1.0405395435821987,1.5,SZ50/HS300,1,SZ50/HS300_1,3.0,0.0015
2011-08-31,0.0026282846887006883,1.0432743777325835,1.5,SZ50/HS300,1,SZ50/HS300_1,0.0,0.0
2011-09-01,0.00953910394595403,1.0532262804659251,1.5,SZ50/ZZ500,1,SZ50/ZZ500_1,3.0,0.0015
2011-09-02,0.0010468875497824381,1.0543288899460486,1.5,SZ50/ZZ500,1,SZ50/ZZ500_1,0.0,0.0
2011-09-05,0.008560247436703472,1.0633542061236516,1.031838495825698,SZ50/CYB,1,SZ50/CYB_1,3.0,0.0015
2011-09-06,0.006644234822360984,1.0704193811684823,1.031838495825698,SZ50/CYB,1,SZ50/CYB_1,0.0,0.0
2011-09-07,-0.009424778454441562,1.060330915647629,1.031838495825698,SZ50/CYB,1,SZ50/CYB_1,0.0,0.0
2011-09-08,0.0007992428729550749,1.0611783775749344,1.031838495825698,SZ50/CYB,1,SZ50/CYB_1,0.0,0.0
2011-09-09,0.012632815863873326,1.0745840486175624,1.031838495825698,SZ50/CYB,1,SZ50/CYB_1,0.0,0.0
2011-09-13,0.012841075366451182,1.0883828633734467,1.031838495825698,SZ50/CYB,1,SZ50/CYB_1,0.0,0.0
2011-09-14,-0.01571312292997129,1.0712809696463856,1.031838495825698,SZ50/CYB,1,SZ50/CYB_1,0.0,0.0
2011-09-15,-0.003013152584966816,1.06805303662347,1.031838495825698,SZ50/CYB,1,SZ50/CYB_1,0.0,0.0
