合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF,114,38323,965552,487662,477890,98.0,1822137,1022767,799370,2025-09-16
510300,沪深300ETF,166,71410,1293527,578453,715074,123.62,1573985,751499,822486,2025-09-16
510500,中证500ETF,114,188632,1924592,921685,1002907,108.81,1450345,625173,825172,2025-09-16
588000,科创50ETF,132,99815,1980950,1088162,892788,82.05,2549758,1279903,1269855,2025-09-16
588080,科创板50ETF,126,15277,321575,191934,129641,67.54,705376,377816,327560,2025-09-16
