合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF,128,28976,670926,345767,325159,94.04,1311527,743481,568046,2026-03-05
510300,沪深300ETF华泰柏瑞,146,51384,998664,530187,468477,88.36,1346166,742503,603663,2026-03-05
510500,中证500ETF,160,200574,1545862,723430,822432,113.69,1325320,607362,717958,2026-03-05
588000,科创50ETF,120,37344,1160820,555607,605213,108.93,1959087,1073353,885734,2026-03-05
588080,科创50ETF易方达,148,5167,193012,107319,85693,79.85,463185,269268,193917,2026-03-05
