合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF,152,52298,1045394,560466,484928,86.52,1050093,603925,446168,2026-01-28
510300,沪深300ETF华泰柏瑞,174,88652,1397531,730188,667343,91.39,1144511,606031,538480,2026-01-28
510500,中证500ETF,210,237280,1868596,960236,908360,94.6,1145307,487345,657962,2026-01-28
588000,科创50ETF,130,62706,1513332,898993,614339,68.34,1754569,930854,823715,2026-01-28
588080,科创50ETF易方达,158,9068,223502,132164,91338,69.11,383403,205144,178259,2026-01-28
