合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF,94,70833,1473749,928214,545535,58.77,1288269,723789,564480,2025-09-29
510300,沪深300ETF,124,96131,1447153,772699,674454,87.29,1108220,544062,564158,2025-09-29
510500,中证500ETF,106,198961,1529494,798972,730522,91.43,1085531,473543,611988,2025-09-29
588000,科创50ETF,126,88082,1480593,792458,688135,86.84,1750948,857622,893326,2025-09-29
588080,科创板50ETF,120,18474,314016,173978,140038,80.49,478469,244726,233743,2025-09-29
