合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,50ETF,,,1729729,907799,821930,90.54,2595226,1546668,1048558,2020-04-01
510300,300ETF,,,1566195,821959,744236,90.54,1722016,958383,763633,2020-04-01
