合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,50ETF,,,2702937,1350984,1351953,100.07,1965634,1037882,927752,2020-07-23
510300,300ETF,,,2522470,1242576,1279894,103.0,1575057,757599,817458,2020-07-23
