合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF,198,65575,1839407,953298,886109,92.95,2943754,1912506,1031248,2023-12-18
510300,沪深300ETF,110,64947,1213162,643292,569870,88.59,1968792,1257377,711415,2023-12-18
510500,中证500ETF,88,42850,560234,259955,300279,115.51,829387,474781,354606,2023-12-18
588000,科创50ETF,86,10369,437094,254142,182952,71.99,1237547,907440,330107,2023-12-18
588080,科创板50ETF,94,5502,237086,133270,103816,77.9,559212,411573,147639,2023-12-18
