合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF,100,33770,786169,384500,401669,104.47,1474369,755390,718979,2025-11-14
510300,沪深300ETF,138,55072,1040874,493689,547185,110.84,1436591,703079,733512,2025-11-14
510500,中证500ETF,110,135449,1286699,627058,659641,105.2,1402846,647454,755392,2025-11-14
588000,科创50ETF,128,41075,1229234,670346,558888,83.37,2458086,1324221,1133865,2025-11-14
588080,科创板50ETF,194,5737,207987,111991,95996,85.72,638689,347940,290749,2025-11-14
