合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,50ETF,,,1903479,1055761,847718,80.29,2359869,1234080,1125789,2021-09-28
510300,300ETF,,,1332449,661732,670717,101.36,1511214,721025,790189,2021-09-28
