合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF,170,75458,2050074,1001970,1048104,104.6,2237079,1394165,842914,2024-01-08
510300,沪深300ETF,98,90502,1714923,852786,862137,101.1,1657131,1026402,630729,2024-01-08
510500,中证500ETF,90,76964,977127,441839,535288,121.15,805199,438697,366502,2024-01-08
588000,科创50ETF,86,20183,717428,380896,336532,88.35,1073728,764581,309147,2024-01-08
588080,科创板50ETF,84,9084,345359,160219,185140,115.55,477326,327368,149958,2024-01-08
