合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,50ETF,,,4255941,2264360,1991581,87.95,2747171,1902787,844384,2022-10-24
510300,300ETF,,,2946259,1492121,1454138,97.45,1802170,1082450,719720,2022-10-24
510500,500ETF,,,1235674,600505,635169,105.77,591806,278977,312829,2022-10-24
