合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF,106,49798,1660561,949753,710808,74.84,2485008,1495473,989535,2023-11-16
510300,沪深300ETF,104,50085,1135861,621855,514006,82.66,1790514,1023484,767030,2023-11-16
510500,中证500ETF,88,34654,537291,278069,259222,93.22,861007,448963,412044,2023-11-16
588000,科创50ETF,88,12897,550278,321557,228721,71.13,1164645,789673,374972,2023-11-16
588080,科创板50ETF,96,5552,220911,134181,86730,64.64,512183,345411,166772,2023-11-16
