合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,50ETF,,,2275684,1364811,910873,66.74,2714765,1486754,1228011,2020-11-18
510300,300ETF,,,1932667,1125660,807007,71.69,2123642,1130972,992670,2020-11-18
