合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,50ETF,,,2189841,1205581,984260,81.64,2852093,1394019,1458074,2021-10-15
510300,300ETF,,,1428675,764223,664452,86.94,1839266,877712,961554,2021-10-15
