合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF,124,22899,784716,370013,414703,112.08,1477780,774171,703609,2025-06-17
510300,沪深300ETF,94,29081,673585,359606,313979,87.31,1219956,658887,561069,2025-06-17
510500,中证500ETF,116,87354,1266240,656665,609575,92.83,1306429,618574,687855,2025-06-17
588000,科创50ETF,98,11239,453767,269245,184522,68.53,1655537,997503,658034,2025-06-17
588080,科创板50ETF,92,2786,134355,68307,66048,96.69,503728,298030,205698,2025-06-17
