合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF,106,129424,2914360,1780385,1133975,63.69,1186351,551087,635264,2024-09-25
510300,沪深300ETF,102,140482,2273523,1399362,874161,62.47,1047977,532315,515662,2024-09-25
510500,中证500ETF,172,217967,2998704,1767142,1231562,69.69,903297,453919,449378,2024-09-25
588000,科创50ETF,96,21514,981719,661346,320373,48.44,804434,518168,286266,2024-09-25
588080,科创板50ETF,92,11549,513507,343861,169646,49.34,444329,271651,172678,2024-09-25
