合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF,96,22281,590082,314639,275443,87.54,1496858,847014,649844,2024-07-29
510300,沪深300ETF,92,26306,539947,293063,246884,84.24,1199574,654551,545023,2024-07-29
510500,中证500ETF,156,67399,854309,442660,411649,92.99,1048650,554825,493825,2024-07-29
588000,科创50ETF,86,7334,296850,162619,134231,82.54,905557,587806,317751,2024-07-29
588080,科创板50ETF,84,2913,155626,80292,75334,93.83,427999,256731,171268,2024-07-29
