合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF,152,76065,1484396,934334,550062,58.87,1153672,552620,601052,2026-01-06
510300,沪深300ETF,98,100252,1525605,855125,670480,78.41,1181248,559734,621514,2026-01-06
510500,中证500ETF,98,259342,1943075,988563,954512,96.56,1194512,520650,673862,2026-01-06
588000,科创50ETF,112,94300,2131487,1390623,740864,53.28,1982039,1054601,927438,2026-01-06
588080,科创50ETF易方达,138,16926,468172,321428,146744,45.65,496266,262418,233848,2026-01-06
