合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF,176,101747,2001443,1274070,727373,57.09,1951624,939158,1012466,2024-10-21
510300,沪深300ETF,162,127964,1667180,1052099,615081,58.46,1533347,722918,810429,2024-10-21
510500,中证500ETF,168,180414,1644692,1017689,627003,61.61,1111114,489589,621525,2024-10-21
588000,科创50ETF,150,118026,2102684,1461934,640750,43.83,1677301,860119,817182,2024-10-21
588080,科创板50ETF,142,33176,601110,397861,203249,51.09,743119,375428,367691,2024-10-21
