合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF,166,30154,856225,472807,383418,81.09,1586911,903963,682948,2025-03-12
510300,沪深300ETF,110,38774,848194,460247,387947,84.29,1440269,768421,671848,2025-03-12
510500,中证500ETF,152,102143,1238431,693599,544832,78.55,1230470,591669,638801,2025-03-12
588000,科创50ETF,114,27746,912259,493231,419028,84.96,1912843,1090115,822728,2025-03-12
588080,科创板50ETF,108,8056,544704,154872,389832,251.71,624713,356438,268275,2025-03-12
