合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,50ETF,,,1804015,911488,892527,97.92,3131111,1890925,1240186,2021-08-06
510300,300ETF,,,1575770,712993,862777,121.01,2044111,1012497,1031614,2021-08-06
