合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,50ETF,,,1489262,801994,687268,85.69,2641324,1536598,1104726,2020-10-27
510300,300ETF,,,1485385,806828,678557,84.1,1989061,1089610,899451,2020-10-27
