合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF,106,32090,919091,463691,455400,98.21,1435875,751464,684411,2025-08-05
510300,沪深300ETF,136,46290,875939,431417,444522,103.04,1322942,683202,639740,2025-08-05
510500,中证500ETF,96,100582,1113109,553911,559198,100.95,1287816,600486,687330,2025-08-05
588000,科创50ETF,96,14758,460969,284720,176249,61.9,1873038,1138632,734406,2025-08-05
588080,科创板50ETF,90,3267,125934,71099,54835,77.12,524677,311017,213660,2025-08-05
