合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,50ETF,,,3004275,1619354,1384921,85.52,2849131,1560953,1288178,2020-03-02
510300,300ETF,,,2802261,1504707,1297554,86.23,1664218,807090,857128,2020-03-02
