合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,50ETF,,,2327412,1249079,1078333,86.33,3455470,2088678,1366792,2022-01-21
510300,300ETF,,,2063351,1035507,1027844,99.26,2235975,1205691,1030284,2022-01-21
