合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,50ETF,,,1911076,1028886,882190,85.74,3540691,2196284,1344407,2022-01-11
510300,300ETF,,,1524257,704983,819274,116.21,2173644,1197038,976606,2022-01-11
