合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF,100,41702,934286,448116,486170,108.49,1489839,800706,689133,2025-11-04
510300,沪深300ETF,138,70147,1058495,509315,549180,107.83,1338765,677696,661069,2025-11-04
510500,中证500ETF,110,193540,1693284,769597,923687,120.02,1348668,621694,726974,2025-11-04
588000,科创50ETF,128,51019,1192254,624253,568001,90.99,2220162,1195769,1024393,2025-11-04
588080,科创板50ETF,194,7645,196554,109828,86726,78.97,600684,324271,276413,2025-11-04
