合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,50ETF,,,1780053,983788,796265,80.94,2718648,1657074,1061574,2022-08-22
510300,300ETF,,,1659189,806944,852245,105.61,1956144,1013041,943103,2022-08-22
