合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,50ETF,,,1624042,926867,697175,75.22,3209864,1767627,1442237,2020-12-16
510300,300ETF,,,1438683,783949,654734,83.52,2094033,1076444,1017589,2020-12-16
