合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF,172,38078,1110046,615230,494816,80.43,2372815,1473548,899267,2024-01-12
510300,沪深300ETF,106,50954,1060629,563201,497428,88.32,1739159,1079028,660131,2024-01-12
510500,中证500ETF,90,49238,689234,357130,332104,92.99,901232,466124,435108,2024-01-12
588000,科创50ETF,94,11135,451854,263604,188250,71.41,1146716,793751,352965,2024-01-12
588080,科创板50ETF,92,5119,215519,125107,90412,72.27,534036,364536,169500,2024-01-12
