合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF,126,27443,911870,514973,396897,77.07,2041588,1204919,836669,2024-06-19
510300,沪深300ETF,126,36498,834571,444647,389924,87.69,1501575,848334,653241,2024-06-19
510500,中证500ETF,170,73044,1118001,554389,563612,101.66,1144351,654929,489422,2024-06-19
588000,科创50ETF,92,10398,446339,258695,187644,72.53,1237752,824738,413014,2024-06-19
588080,科创板50ETF,92,15975,531955,244550,287405,117.52,634885,368316,266569,2024-06-19
