合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,50ETF,,,1770592,983715,786877,79.99,3251612,1830896,1420716,2020-12-15
510300,300ETF,,,1526015,784913,741102,94.42,2074796,1060577,1014219,2020-12-15
