合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,50ETF,,,1372395,803576,568819,70.79,2511323,1313004,1198319,2020-11-11
510300,300ETF,,,1633303,870884,762419,87.55,2024314,1030468,993846,2020-11-11
