合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,50ETF,,,3394002,2361884,1032118,43.7,2828783,1475484,1353299,2020-12-02
510300,300ETF,,,2064155,1321816,742339,56.16,1969177,984846,984331,2020-12-02
