合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF,132,46956,1215503,605939,609564,100.6,1525869,910731,615138,2026-03-19
510300,沪深300ETF华泰柏瑞,146,75000,1386672,697458,689214,98.82,1503285,874000,629285,2026-03-19
510500,中证500ETF,162,290797,2388821,1059193,1329628,125.53,1541325,770004,771321,2026-03-19
588000,科创50ETF,120,41059,1336144,610519,725625,118.85,2241079,1307564,933515,2026-03-19
588080,科创50ETF易方达,148,5868,257390,108499,148891,137.23,560454,338629,221825,2026-03-19
