合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,50ETF,,,1549008,787976,761032,96.58,2557460,1454027,1103433,2022-05-05
510300,300ETF,,,1577910,791390,786520,99.38,2047066,1062993,984073,2022-05-05
