合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,50ETF,,,1733583,979248,754335,77.03,2345946,1185020,1160926,2020-09-02
510300,300ETF,,,1894141,1087241,806900,74.22,1891567,911750,979817,2020-09-02
