合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF,98,59168,1606786,830440,776346,93.49,1790835,1068949,721886,2024-08-06
510300,沪深300ETF,94,61425,1221853,621052,600801,96.74,1370802,790635,580167,2024-08-06
510500,中证500ETF,160,127756,1624968,782984,841984,107.54,1227996,648084,579912,2024-08-06
588000,科创50ETF,88,11537,475078,242351,232727,96.03,1058038,692701,365337,2024-08-06
588080,科创板50ETF,86,4898,215158,107740,107418,99.7,493065,303726,189339,2024-08-06
