合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF,220,44010,1306023,696733,609290,87.45,1930678,1104021,826657,2024-12-20
510300,沪深300ETF,128,48590,985693,502223,483470,96.27,1471957,768808,703149,2024-12-20
510500,中证500ETF,148,87891,1265633,563113,702520,124.76,1160592,610247,550345,2024-12-20
588000,科创50ETF,120,29727,1081734,670899,410835,61.24,1780982,1098674,682308,2024-12-20
588080,科创板50ETF,116,11679,458353,257664,200689,77.89,710720,410109,300611,2024-12-20
