合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF,98,19920,658677,338295,320382,94.7,1630041,908281,721760,2024-07-10
510300,沪深300ETF,96,28773,661593,343365,318228,92.68,1365269,761529,603740,2024-07-10
510500,中证500ETF,156,85434,1295353,612575,682778,111.46,1207332,674352,532980,2024-07-10
588000,科创50ETF,88,7898,347201,211471,135730,64.18,1130963,769819,361144,2024-07-10
588080,科创板50ETF,88,2897,162563,89266,73297,82.11,512729,322482,190247,2024-07-10
