合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF,146,121597,2452726,1185169,1267557,106.95,2027614,1255247,772367,2024-02-02
510300,沪深300ETF,162,139081,2093733,976460,1117273,114.42,1728022,1056546,671476,2024-02-02
510500,中证500ETF,110,173491,1488466,790771,697695,88.23,1024961,620416,404545,2024-02-02
588000,科创50ETF,106,21703,894199,459018,435181,94.81,1315888,954053,361835,2024-02-02
588080,科创板50ETF,104,10335,452462,223198,229264,102.72,593649,413480,180169,2024-02-02
