合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,50ETF,,,2141104,1135031,1006073,88.64,3222901,2002896,1220005,2021-07-06
510300,300ETF,,,1596122,807140,788982,97.75,1967666,1072961,894705,2021-07-06
