合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,50ETF,,,1898002,998617,899385,90.06,2946766,1797196,1149570,2021-11-03
510300,300ETF,,,1291133,602832,688301,114.18,1840020,970550,869470,2021-11-03
