合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,50ETF,,,1602629,802342,800287,99.74,2512814,1322008,1190806,2020-09-04
510300,300ETF,,,1953862,975177,978685,100.36,1996107,999330,996777,2020-09-04
