合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF,170,48310,1382213,715650,666563,93.14,2310008,1437075,872933,2024-01-10
510300,沪深300ETF,106,65494,1291595,670259,621336,92.7,1699149,1056952,642197,2024-01-10
510500,中证500ETF,90,66559,824185,378426,445759,117.79,889584,471007,418577,2024-01-10
588000,科创50ETF,94,18097,630287,364339,265948,72.99,1122218,788143,334075,2024-01-10
588080,科创板50ETF,92,7251,309410,169097,140313,82.98,519096,355085,164011,2024-01-10
