合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,50ETF,,,1542143,840663,701480,83.44,2595801,1367091,1228710,2020-09-15
510300,300ETF,,,1753678,924837,828841,89.62,2146168,1109489,1036679,2020-09-15
