合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF,220,47354,1281528,658677,622851,94.56,1917033,1082545,834488,2024-12-19
510300,沪深300ETF,128,71030,1452683,633291,819392,129.39,1477802,763313,714489,2024-12-19
510500,中证500ETF,148,123704,1826869,682544,1144325,167.66,1172577,621073,551504,2024-12-19
588000,科创50ETF,120,21766,825220,495028,330192,66.7,1789780,1117626,672154,2024-12-19
588080,科创板50ETF,116,10068,508921,254754,254167,99.77,718734,427848,290886,2024-12-19
