合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,50ETF,,,2261085,1226013,1035072,84.43,2717697,1676662,1041035,2023-06-06
510300,300ETF,,,1307104,702624,604480,86.03,1564151,859276,704875,2023-06-06
510500,500ETF,,,640596,309367,331229,107.07,751174,360851,390323,2023-06-06
588000,科创50,,,335536,154987,180549,116.49,185239,99657,85582,2023-06-06
588080,科创板50,,,136114,66283,69831,105.35,63795,41640,22155,2023-06-06
