合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,50ETF,,,4782068,2336696,2445372,104.65,3724680,2488103,1236577,2021-08-20
510300,300ETF,,,3733914,1680856,2053058,122.14,2217961,1230430,987531,2021-08-20
