合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,50ETF,,,1371264,812958,558306,68.68,2410780,1320040,1090740,2020-11-06
510300,300ETF,,,1641550,895795,745755,83.25,1830338,910427,919911,2020-11-06
