合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF,134,34934,1065182,523427,541755,103.5,1472007,699422,772585,2025-05-16
510300,沪深300ETF,98,33008,730470,383016,347454,90.72,1243363,641212,602151,2025-05-16
510500,中证500ETF,122,77169,981826,538951,442875,82.17,1339180,688553,650627,2025-05-16
588000,科创50ETF,100,9576,443133,273498,169635,62.02,1702192,998910,703282,2025-05-16
588080,科创板50ETF,94,2987,140781,80981,59800,73.84,502170,283997,218173,2025-05-16
