合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF,138,90308,1698537,952412,746125,78.34,1529316,970323,558993,2025-04-08
510300,沪深300ETF,104,122010,1548532,804145,744387,92.57,1340586,824023,516563,2025-04-08
510500,中证500ETF,128,218148,1664489,813860,850629,104.52,1075178,628426,446752,2025-04-08
588000,科创50ETF,108,48217,1360065,652257,707808,108.52,1675607,1099047,576560,2025-04-08
588080,科创板50ETF,100,11576,342776,168654,174122,103.24,488833,310318,178515,2025-04-08
