合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF,128,36484,1143249,578151,565098,97.74,1677304,822740,854564,2024-05-16
510300,沪深300ETF,126,48171,1065033,553478,511555,92.43,1344621,670182,674439,2024-05-16
510500,中证500ETF,112,81493,1156242,576243,579999,100.65,996939,481585,515354,2024-05-16
588000,科创50ETF,92,8878,384057,221720,162337,73.22,1115382,721415,393967,2024-05-16
588080,科创板50ETF,92,11018,390354,234032,156322,66.8,609645,371116,238529,2024-05-16
