合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,50ETF,,,2830908,1406111,1424797,101.33,2162323,1318611,843712,2022-11-28
510300,300ETF,,,1602647,759194,843453,111.1,1539269,823856,715413,2022-11-28
510500,500ETF,,,556766,254706,302060,118.59,532456,276612,255844,2022-11-28
