合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,50ETF,,,1537293,839351,697942,83.15,2237332,1156363,1080969,2023-04-13
510300,300ETF,,,993898,502511,491387,97.79,1447433,684600,762833,2023-04-13
510500,500ETF,,,541573,272605,268968,98.67,712741,309779,402962,2023-04-13
