合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF,98,39529,939044,525600,413444,78.66,1288375,620387,667988,2025-12-08
510300,沪深300ETF,136,60798,1093303,615860,477443,77.52,1308914,607374,701540,2025-12-08
510500,中证500ETF,108,112226,1137442,617862,519580,84.09,1249390,555074,694316,2025-12-08
588000,科创50ETF,126,53739,1584320,988448,595872,60.28,2218650,1091070,1127580,2025-12-08
588080,科创板50ETF,178,7882,261498,165516,95982,57.99,590130,308928,281202,2025-12-08
