合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,50ETF,,,2280678,1405659,875019,62.25,3300518,1896626,1403892,2020-12-09
510300,300ETF,,,1898925,1075900,823025,76.5,2099195,1108472,990723,2020-12-09
