合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF,152,49381,1018508,619766,398742,64.34,1260507,635632,624875,2026-01-09
510300,沪深300ETF华泰柏瑞,102,93168,1305791,701589,604202,86.12,1307768,639933,667835,2026-01-09
510500,中证500ETF,106,346200,2327456,1251511,1075945,85.97,1337688,555502,782186,2026-01-09
588000,科创50ETF,116,83027,1990532,1180201,810331,68.66,2099116,1075962,1023154,2026-01-09
588080,科创50ETF易方达,142,13559,421895,241498,180397,74.7,521584,270369,251215,2026-01-09
