合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,50ETF,,,1716877,939741,777136,82.7,3188664,1930024,1258640,2021-11-17
510300,300ETF,,,1088973,572279,516694,90.29,1871524,929588,941936,2021-11-17
